sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file
"In 2023, we announced that 100% of delivery packaging in Europe—the boxes, bags, and envelopes needed to get products to customers—was household recyclable, including for items sold by Amazon and third-party selling partners that use FBA.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,achievement,achievement,100%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In total, 87 European fulfillment centers have stopped using plastic packaging for deliveries.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,achievement,achievement,87,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we expanded our use of household-recyclable paper-padded bags across the U.S. and Canada, replacing 99.7% of padded bags containing both plastic and paper.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging > United States and Canada,attribute,,99.7%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We also transitioned 13 fulfillment centers from plastic to paper for dunnage, the durable packing material used to protect goods during shipping.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging > United States and Canada,achievement,achievement,13,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In addition, 100% of delivery packaging material is household recyclable in India as of the end of 2023.",32,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",attribute,,100%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"When we do still need to use dunnage to secure products during shipping, we’re increasing our use of packaging made with recycled materials.",32,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In Japan, 99.5% of delivery packaging material is household recyclable as of the end of 2023.",32,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",attribute,,99.5%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Since 2021, Amazon has utilized automated paper-bag packaging machines in Japan to optimize packaging size and material use and increase household recyclability.",33,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",other,,"2021,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon Fresh reduced our use of insulation packaging material, which avoided approximately 1,180 metric tons of packaging.",33,Minimizing and Optimizing Packaging in Grocery,achievement,achievement,"1,180 metric tons",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Similarly, Whole Foods Market avoided 1,300 metric tons of packaging by using daily variable insulation, a practice that tracks and adjusts the amount of insulation packaging used in deliveries in North America to ensure it is used only when temperatures exceed a specific threshold.",33,Minimizing and Optimizing Packaging in Grocery,achievement,achievement,"1,300 metric tons",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, the grocery delivery packaging used by Amazon Fresh was 88% recyclable by weight.",33,Minimizing and Optimizing Packaging in Grocery,achievement,achievement,88%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Whole Foods Market published an updated version of its Packaging Guidelines in 2023 to help merchants, procurement teams, and suppliers understand how to make more sustainable choices for product packaging.",33,Minimizing and Optimizing Packaging in Grocery,other,,2023,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2020, we set an ambitious goal to make our device packaging 100% recyclable by 2023—a first for the consumer electronics industry.",33,Increasing the Recyclability of Device Packaging,target,,100%,,2023,,0.5,data/raw/amazon/2023_sustainability_report.pdf
These paper-based wraps are recyclable in the U.S. where recycling programs are available.,33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 90% of our new devices and accessories launched with packaging that is 100% recyclable in the U.S., up from 79% in 2022.",33,Increasing the Recyclability of Device Packaging,achievement,achievement,90%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"We have made significant progress, but we have not yet created recyclable packaging for heavier items, such as Fire TVs.",33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"The box for Fire TVs is recyclable, but we still include foam cushioning and bags to protect the device when it is shipped, and these are not yet recyclable.",33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Amazon remains committed to using recyclable device packaging and to inventing recyclable solutions for heavier items, such as Fire TVs, that properly protect the device while maintaining our high bar for quality.",33,Increasing the Recyclability of Device Packaging,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Our 2023 investment helped TRP start recycling programs that reached more than 36,000 households and recycled 1 million pounds of materials.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",achievement,achievement,1 million,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Together with Novamont, an Italy-based biomaterials company, Amazon is testing new ways to collect and recycle bio-based and biodegradable materials, such as nongenetically modified corn starch and vegetable oils.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"We co-invented an innovative recycling technology with the National Renewable Energy Laboratory through the U.S. Department of Energy’s BOTTLE Consortium, creating an entirely circular loop for these materials.18 In 2023, we piloted this solution in Italy and Spain and plan to use the learnings to improve the technology for future use.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",other,hedged,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2022, we became a member of the Australian Packaging Covenant Organisation (APCO), a nonprofit group leading the development of a circular economy for packaging in Australia.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",other,,"2022,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Along with setting the country’s 2025 national packaging targets, APCO works to foster a collaborative packaging value chain in Australia.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",other,,2025,,,value chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In fact, in February 2024, we announced that nearly 50% of customer orders from our India fulfillment network now come with reduced or no added packaging .",33,Looking Forward,achievement,achievement,50%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In the last six years alone, the global economy consumed over half a trillion tons of materials—nearly as much as the materials consumed throughout the entire 20th century.19 As resources continue to be extracted, it is imperative for businesses to do all they can to prevent and reduce waste.",34,Waste and Circularity,other,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Materials in this hierarchy may be recycled, reclaimed, or otherwise reused in some way and thus may not end up as waste in landfills.",35,Our Approach > Our Approach to Managing and Preventing Waste,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"While these figures are encouraging, we are always exploring new ways to reduce food loss and waste as we work toward our goal to reduce our food waste by 50% across our U.S. and Europe operations by 2030.",36,Food Waste,target,,50%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"This commitment is reflective of our membership in the U.S. Environmental Protection Agency’s Food Loss and Waste 2030 Champions , which we joined in 2020.",36,Food Waste,other,firm,2030,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
We then extended our commitment to reducing food waste to our Europe operations in 2021.,36,Food Waste,other,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As of December 2023, our food waste intensity had decreased by 28% in the U.S. and by 75% in Europe compared to a 2021 baseline.",36,Food Waste,achievement,achievement,28%,2021,,,0.67,data/raw/amazon/2023_sustainability_report.pdf
"As of the end of 2023, 62 Amazon Fresh stores in the U.S. and Europe divert food waste to organic recycling services, including those that support composting or anaerobic digestion.",36,Food Waste,other,hedged,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 452 Whole Foods Market locations had active organics diversion programs, which diverted over 87,000 tons of food waste from landfill.",36,Food Waste,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
As we continue on our journey to reduce waste— including our commitment to reduce food waste by 50% in our U.S. and Europe operations by 2030—we are exploring different ways to learn and grow.,37,Food Waste,target,firm,50%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As of the end of 2023, four Amazon Fresh facilities had achieved UL’s Zero Waste to Landfill certification at Silver or Gold level.",37,Food Waste,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
The resulting global warehouse damage-reduction plan led to a 21% decrease in damage intensity (how many products are damaged for every product we handle) worldwide in 2023.,37,Reducing and Managing Inventory and Customer Waste,other,,21%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Our goal is to segregate these materials as much as possible so they can be more easily recycled.,38,Reducing and Managing Noninventory Waste,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"If a customer’s device is not eligible for our Amazon TradeIn program, the Amazon Recycling Program provides the customer with a shipping label to send their device to be recycled and safely disposed of at a licensed recycling facility.",38,Reducing and Managing Noninventory Waste > Learn more about our partnerships to improve recycling,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"For its server racks, AWS concentrates on avoiding excess material such as steel or plastic, increasing recycled and biobased content, and planning for repair, reuse, and recycling from the beginning.",38,AWS Circular Economy > Design Better,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
AWS has worked with suppliers to require that plastic parts of server racks launched since July 2023 contain at least 30% recycled or bio-based plastic.,38,AWS Circular Economy > Design Better,achievement,achievement,30%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS began to transition to plastic containing recycled and bio-based content in parts including air ducts, power distribution board covers, card holders, solid state drive (SSD) carriers/cages, riser brackets, latches, and trays.",38,AWS Circular Economy > Design Better,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
The carbon footprint of these plastic parts is up to 14% lower than that of older platforms with only virgin content.,38,AWS Circular Economy > Design Better,other,,14%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"AWS is also working to use steel from electric arc furnaces, which use scrap steel in rack enclosures, increasing the recycled content from 10% to 90%.",38,AWS Circular Economy > Design Better,attribute,,10%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, this program prevented the purchase of over 8,100 new hard drives, avoiding associated carbon emissions and costs while also increasing capacity efficiency.",38,AWS Circular Economy > Operate Longer,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The added scale and enhanced capabilities provide global coverage for AWS’s decommissioned server and network hardware to be tested, repaired, reused, or recycled.",38,AWS Circular Economy > Recover More,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As a result, in 2023, 14.6 million hardware components were diverted from landfills by being recycled or sold into the secondary market for reuse.",38,AWS Circular Economy > Recover More,achievement,achievement,14.6 million,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2024, The Climate Pledge Fund invested in Glacier , a company using AI-powered robots to automate the sorting of recyclables and collect real-time data on recycling streams.",39,Looking Forward,target,firm,"2024,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
This technology helps recycling centers sort materials more effectively so that recyclable items stay out of landfills.,39,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As of 2023, 42 supplier sites of Amazon devices had achieved UL’s Zero Waste to Landfill certification at Silver or better, an increase from 10 supplier sites when we first launched the program in 2021.",39,Looking Forward,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"All final assembly sites worldwide and all China-based packaging sites for Echo, Kindle, Fire tablet, Fire TV devices, cables, and adapters have also secured Zero Waste to Landfill certification at Silver or better.",39,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we expanded our collaboration with the Ellen MacArthur Foundation to drive scalable, industry-wide solutions for a circular economy.",39,Partnering for Circularity,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Our collaboration strives to transform recycling into a system that emphasizes recycled material quality and supports end markets for recycled output.,39,Partnering for Circularity,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we co-led an industry effort to streamline and modernize waste shipment procedures, so that waste materials reach destinations with the best possible sustainability outcomes, including increased and more efficient recovery of critical raw materials.",39,Advocating for Waste Shipment Efficiency,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"The construction project to build our second headquarters in Arlington, Virginia, which opened in 2023, diverted 82% of all construction waste (over 17,000 tons) from landfills, including concrete, drywall, metals, wood, cardboard, and plastic.",39,Advocating for Waste Shipment Efficiency,other,,82%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The Climate Pledge Fund invested in Glacier, a company using AI to divert recyclable materials, such as aluminum soda cans and cardboard boxes, from landfills.",39,Advocating for Waste Shipment Efficiency,target,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Cubic meters of water loss avoided through a twoyear monitoring pilot at 53 sites in the UK in 2022 and 2023.,40,Actions 700K,achievement,achievement,53,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2022, AWS announced its commitment to being water positive by 2030.",41,Water Positive in Data Centers,target,firm,"2022,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Using recycled water for data center cooling preserves valuable drinking water for communities.,41,Water Positive in Data Centers,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"At the end of 2023, AWS was 41% of the way toward achieving its water positive goal.",41,Water Positive in Data Centers,achievement,achievement,41%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"At the end of 2023, AWS had 15 replenishment projects in 10 countries and 26 data centers using more sustainable water sources.",41,Water Positive in Data Centers,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS used its water footprint analysis to inform where and how it can use more sustainable water sources (including recycled water and harvested rainwater), improve WUE, expand water reuse, and grow water replenishment investments.",41,Water Positive in Data Centers,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS installed thousands of sensors in its data centers to track water use.",41,Water Positive in Data Centers > Water Use Effectiveness,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"That is why it has set a goal to become water positive by 2030, meaning it will return more water to communities and the environment than its direct operations use.",41,Water Positive in Data Centers > Water Use Effectiveness,target,firm,"2030,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon conducted an in-depth, site-level global water risk assessment of our retail, operations, and corporate buildings to determine which regions to prioritize for intervention.",41,Water Risk Assessment,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS’s water replenishment portfolio returned 3.5 billion liters to local communities.",42,Water Risk Assessment > Delivering Water Replenishment,other,,3.5 billion,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Catastrophic bushfires in late 2019 and early 2020 damaged large areas of this watershed.,42,Water Risk Assessment > Watershed Restoration in Australia,other,,2019,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Together, AWS and GER have supported initiatives that are reducing polluted stormwater runoff, increasing groundwater recharge, enhancing local biodiversity, and supporting wildlife, including 15 endangered species in the affected area.",42,Water Risk Assessment > Watershed Restoration in Australia,other,firm,15,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once complete, the project is expected to deliver an additional 32 million liters of water each year to the Sydney watershed.",42,Water Risk Assessment > Watershed Restoration in Australia,other,,32 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"It has experienced longterm drought since 2022, driven in part by water loss from aging infrastructure.",42,Water Risk Assessment > Tackling Water Leaks in Spain,other,,"2022,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In total, the sensors identified 21 leaks and other types of water loss.",42,Water Risk Assessment > Tackling Water Leaks in Spain,other,,21,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"By repairing the largest, highest-priority leaks first, the project is reducing water loss by an estimated 33 million liters per year.",42,Water Risk Assessment > Tackling Water Leaks in Spain,other,firm,33 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, AWS’s investments in Water.org and WaterAid initiatives have benefited 290,000 people.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,other,,"290,000",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once complete, the ponds are expected to deliver 86 million liters of water back to the community each year and help increase agricultural output.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,other,,86 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Recycled water typically has limited uses, including irrigation and industrial use.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"AWS uses recycled water for cooling, which helps preserve drinking water for local communities.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS increased the number of data centers using recycled water for cooling from 20 to 24, including two data centers in Virginia, one in California, and one in Singapore.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we gathered robust data to analyze how much water our facilities use and created a baseline for our water footprint to track progress going forward.",43,Water Use and Replenishment across Amazon,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon scaled water replenishment, harvesting, and reuse solutions across our operations in countries around the world.",43,Water Use and Replenishment across Amazon,other,,"2023,",,,own operations,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon teams recharged local aquifers with harvested rainwater, installed low-flow fixtures and waterless urinals, and built in-house sewage treatment plants to reuse wastewater for flushing and gardening.",43,Water Use and Replenishment across Amazon,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"To build on progress made in 2023, we will continue to analyze our water footprint and water risk assessment in both our direct operations and supply chain, as well as develop a comprehensive water management strategy tailored to unique geographic and business unit needs.",43,Looking Forward,other,firm,"2023,",,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"Our operations there additionally saved an estimated 3,700 cubic meters of water by installing aerators in faucets, shifting from conventional to sensor faucets, reducing toilet flush tank capacity, and recirculating water used in fire pump testing rather than draining it.",43,Looking Forward,other,,"3,700",,,own operations,1.0,data/raw/amazon/2023_sustainability_report.pdf
"By harvesting rainwater, we estimate that this site will reduce its water withdrawal by up to 40%.",43,Looking Forward,other,firm,40%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"One pilot in the UK saved an estimated 700,000 cubic meters of leaked water over two years (2022 and 2023) at 53 monitored sites.",43,Looking Forward,other,,"700,000",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Our corporate offices increased water recycling and the use of low-flow fixtures in 2023.,43,Looking Forward > Corporate Offices,other,achievement,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
This work is part of our efforts to set new standards for design as we strive to reduce indoor water use by more than 30% globally versus a Leadership in Energy and Environmental Design (LEED) baseline.,43,Looking Forward > Corporate Offices,other,hedged,30%,,,global,1.0,data/raw/amazon/2023_sustainability_report.pdf
"Our offices in India and China, for example, replaced existing water flow fixtures in bathrooms and utilities areas with low-flow fixtures, reducing water use by 16%, or more than 15.6 million gallons, compared to a 2022 baseline.",43,Looking Forward > Corporate Offices,other,,16%,2022,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2022, Amazon announced a partnership with Water.org to help launch the Water.org Water & Climate Fund, which focuses on climate-resilient water and sanitation solutions.",43,Looking Forward > Water.org Water & Climate Fund,other,,"2022,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Amazon’s $10 million contribution will directly empower 1 million people with access to clean water by 2025, providing 3 billion liters of water per year to areas facing water scarcity.",43,Looking Forward > Water.org Water & Climate Fund,target,firm,10 million,,2025,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As part of Amazon’s Water.org Water & Climate Fund work, more than 400,000 people were connected to piped water supply and sanitation systems across India.",43,Looking Forward > Water.org Water & Climate Fund,achievement,achievement,"400,000",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"The volume of fresh water saved by operational efficiencies, replenished through groundwater recharge, and made accessible through our Water.org initiatives together accounted for 93% of the direct water footprint of our logistics sites in India in 2023.",43,Looking Forward > Water.org Water & Climate Fund,other,,93%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As another example, we introduced “The Five Principles of Responsible Purchasing” in 2023 to strengthen our sourcing and procurement teams’ understanding of how purchasing practices can drive respect for human rights in our supply chain.",46,Embedding Human Rights into Our Business,other,,2023,,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"Yarn Ethically and Sustainably Sourced, an initiative of the Responsible Sourcing Network, works to support fabric and spinning mills in implementing a risk-based due diligence approach for cotton sourcing, and promotes collaboration with the goal of preventing, mitigating, and remediating forced labor in cotton production.",48,"Mechanisms to Assess, Prioritize, and Address Risk > Identifying and Addressing Modern Slavery Indicators across Amazon",target,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2024, Amazon will continue to scale our human rights and environmental due diligence programs using systems that enable our businesses to get even more granular about their human rights risks—identifying business-specific priority issues and better targeting risk management actions most relevant to their sectors and activities.",49,Looking Forward,other,firm,"2024,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Our Supply Chain Standards are the backbone of our efforts to enable a responsible supply chain.28 They apply to all suppliers of goods and services for Amazon, including service providers, vendors, selling partners, contractors, and subcontractors (collectively, “suppliers”).",51,Our Approach > • Access to effective grievance mechanisms,other,,,,,supply chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2024, we will begin to expand our supplier list and supply chain map to include some apparel component suppliers.",51,Supply Chain Transparency,other,firm,"2024,",,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we utilized tools in Open Supply Hub’s map function to list facilities that produce Amazon-branded products, allowing users to clearly and easily view our supply chain and interact with facility data.",51,Supply Chain Transparency,other,,"2023,",,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we began working with select suppliers to benchmark worker compensation against regionally specific fair wages, focusing on electronics manufacturing and packaging—two areas where there is a lack of industry-wide data on worker wages.",54,Our Progress > Fair Wages,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we hosted in-person and online training events on our Supply Chain Standards.",54,Supplier Training and Awareness,other,,"2023,",,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, in partnership with ISA, we created a risk matrix outlining human rights risks for our indirect spend areas including construction, waste management, and shipping.",54,Supplier Training and Awareness,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon found violations of our Supply Chain Standards at a third-party licensed temporary labor agency (“third-party vendor”) in Saudi Arabia through an independent audit.",56,Partnering to Drive Workplace Health and Safety > Responding to Violations of Our Supply Chain Standards in Saudi Arabia,other,,"2023,",,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"For example, since 2020, we have worked with the Institute of Public & Environmental Affairs, a nonprofit environmental research organization in China that focuses on promoting environmental information disclosure and improving environmental governance.",56,Partnering to Drive Workplace Health and Safety > Environmental Protection,other,,"2020,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we expanded our grievance mechanisms program to include additional supplier segments across our supply chain.",57,Looking Forward,other,,"2023,",,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 67% of Amazon’s Private Brands Tier 1 apparel suppliers completed the Higg FEM, helping them better understand their environmental performance and practices.",57,Looking Forward,achievement,achievement,67%,,,supply chain (tier 1),0.67,data/raw/amazon/2023_sustainability_report.pdf
"At the same time, we’re working closely with our selling partners to help them offer more products that qualify for at least one of the 55 certifications in our Climate Pledge Friendly program.",58,Looking Forward > Access to Effective Grievance Mechanisms,target,firm,55,,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"Our device design teams incorporate recycled materials into our devices whenever possible, with a focus on carbon reduction and responsibly sourced materials.",58,Looking Forward > Access to Effective Grievance Mechanisms,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"All cotton for Amazon private brands apparel is sourced from recycled materials, from farms certified as producing organic cotton, or through the Better Cotton Initiative.",59,Nearly 37.6M,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"We are improving the materials and sourcing standards for our products, as well as building on our responsible sourcing roadmap developed in 2022 to improve visibility across our supply chains.",59,Our Approach,other,,2022,,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"We also incorporate recycled materials into many new products and product packaging, particularly in Amazon devices, where feasible.",59,Our Approach,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Palm Oil Source palm oil and derivatives in Amazon private brands food and consumable products and palm oil in 365 by Whole Foods Market food products from sources certified to the Roundtable on Sustainable Palm Oil supply chain standard.,60,Materials and Agricultural Commodities Sourcing > No Deforestation,other,,365,,,supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
"Source private brands paper products that are either recycled or certified to Forest Stewardship Council (FSC), Sustainable Forestry Initiative (SFI), or Programme for the Endorsement of Forest Certification (PEFC) standards.",60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
We strive to use sustainably sourced fiber in our grocery and consumable private brands paper-based primary packaging.,60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"By 2025, source private brands beef from regions of low deforestation risk or with full supply chain traceability, demonstrating the products did not contribute to deforestation.",60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,target,hedged,"2025,",,2025,supply chain,0.75,data/raw/amazon/2023_sustainability_report.pdf
SoyC Conduct a risk assessment of the soy in Amazon and Whole Foods Market private brands supply chains with a third-party consultancy and share more information by the end of 2023.,60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,target,,,,2023,supply chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In an effort to achieve this target, Amazon (including Whole Foods Market) became a member of the Roundtable on Sustainable Palm Oil in February 2024.",60,Materials and Agricultural Commodities Sourcing > Sustainable Seafood and Animal Welfare Goals and Ambitions,other,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Within Europe, Amazon’s goal is that the soy in private brands supply chains will be deforestation-free by the end of 2025, with a cut-off date of 2020.",60,Materials and Agricultural Commodities Sourcing > Sustainable Seafood and Animal Welfare Goals and Ambitions,target,firm,"2025,",,2025,supply chain,0.75,data/raw/amazon/2023_sustainability_report.pdf
We are working with our private brands suppliers to increase the amount of fiber from responsibly managed forests and/or recycled materials in our paper-based primary packaging.,60,Materials and Agricultural Commodities Sourcing > Sustainable Seafood and Animal Welfare Goals and Ambitions,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
A cut-off date of 2020 means that the soy has not been sourced from land that has been subject to deforestation since the end of 2020.,60,Materials and Agricultural Commodities Sourcing,achievement,achievement,2020,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
Whole Foods Market sells only wild-caught seafood from fisheries that are certified sustainable by the Marine Stewardship Council (MSC) or rated Green or Yellow by the Monterey Bay Aquarium Seafood Watch program.,60,Materials and Agricultural Commodities Sourcing,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Canned tuna in grocery and in Whole Foods Market’s own kitchens is traceable to the boats and must be sourced from fisheries that are using one-by-one catch methods and certified sustainable by the MSC or rated Green or Yellow by the Monterey Bay Aquarium Seafood Watch program.,60,Materials and Agricultural Commodities Sourcing,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
