sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"In 2023, the grocery delivery packaging used by Amazon Fresh was 88% recyclable by weight.",33,Minimizing and Optimizing Packaging in Grocery,attribute,,88%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,13,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,30.9,False,False,False,0,"[{""start"": 65, ""end"": 68, ""kind"": ""qty"", ""term"": ""88%""}]"
"In 2020, we set an ambitious goal to make our device packaging 100% recyclable by 2023—a first for the consumer electronics industry.",33,Increasing the Recyclability of Device Packaging,target,,100%,,2023,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,20,0.05,0.0,0.07,True,False,True,False,False,0.05,0.2,42.7,False,False,False,1,"[{""start"": 19, ""end"": 28, ""kind"": ""vague"", ""term"": ""ambitious""}, {""start"": 63, ""end"": 67, ""kind"": ""qty"", ""term"": ""100%""}, {""start"": 82, ""end"": 86, ""kind"": ""deadline"", ""term"": ""2023""}]"
These paper-based wraps are recyclable in the U.S. where recycling programs are available.,33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,14,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,57.1,False,False,False,0,[]
"In 2023, 90% of our new devices and accessories launched with packaging that is 100% recyclable in the U.S., up from 79% in 2022.",33,Increasing the Recyclability of Device Packaging,achievement,achievement,90%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,20,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,73.2,False,False,False,0,"[{""start"": 9, ""end"": 12, ""kind"": ""qty"", ""term"": ""90%""}]"
"We have made significant progress, but we have not yet created recyclable packaging for heavier items, such as Fire TVs.",33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,20,0.05,0.0,0.0,False,False,False,False,False,0.05,0.0,55.4,False,False,False,1,"[{""start"": 13, ""end"": 24, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 25, ""end"": 33, ""kind"": ""positive"", ""term"": ""progress""}]"
"The box for Fire TVs is recyclable, but we still include foam cushioning and bags to protect the device when it is shipped, and these are not yet recyclable.",33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,29,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,63.6,True,False,False,0,[]
"Amazon remains committed to using recyclable device packaging and to inventing recyclable solutions for heavier items, such as Fire TVs, that properly protect the device while maintaining our high bar for quality.",33,Increasing the Recyclability of Device Packaging,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,32,0.0,0.0,0.0312,False,False,False,False,False,0.0312,0.0,18.4,False,False,False,1,"[{""start"": 15, ""end"": 24, ""kind"": ""positive"", ""term"": ""committed""}]"
"Our 2023 investment helped TRP start recycling programs that reached more than 36,000 households and recycled 1 million pounds of materials.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",achievement,achievement,1 million,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,18,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,38.2,False,False,False,0,"[{""start"": 110, ""end"": 119, ""kind"": ""qty"", ""term"": ""1 million""}]"
"Together with Novamont, an Italy-based biomaterials company, Amazon is testing new ways to collect and recycle bio-based and biodegradable materials, such as nongenetically modified corn starch and vegetable oils.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,29,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-6.4,False,False,False,0,[]
"In fact, in February 2024, we announced that nearly 50% of customer orders from our India fulfillment network now come with reduced or no added packaging .",33,Looking Forward,achievement,achievement,50%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,24,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,38.0,False,False,False,0,"[{""start"": 52, ""end"": 55, ""kind"": ""qty"", ""term"": ""50%""}]"
"Materials in this hierarchy may be recycled, reclaimed, or otherwise reused in some way and thus may not end up as waste in landfills.",35,Our Approach > Our Approach to Managing and Preventing Waste,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,24,0.0,0.0833,0.0,False,False,False,False,False,0.0,0.0,55.6,True,False,True,0,"[{""start"": 28, ""end"": 31, ""kind"": ""hedge"", ""term"": ""may""}, {""start"": 97, ""end"": 100, ""kind"": ""hedge"", ""term"": ""may""}]"
"While these figures are encouraging, we are always exploring new ways to reduce food loss and waste as we work toward our goal to reduce our food waste by 50% across our U.S. and Europe operations by 2030.",36,Food Waste,target,,50%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,37,0.0,0.0,0.0741,True,False,True,False,False,0.0,0.4,73.1,False,False,False,0,"[{""start"": 155, ""end"": 158, ""kind"": ""qty"", ""term"": ""50%""}, {""start"": 200, ""end"": 204, ""kind"": ""deadline"", ""term"": ""2030""}]"
"As of December 2023, our food waste intensity had decreased by 28% in the U.S. and by 75% in Europe compared to a 2021 baseline.",36,Food Waste,other,,28%,2021,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,22,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,68.6,False,False,False,0,"[{""start"": 63, ""end"": 66, ""kind"": ""qty"", ""term"": ""28%""}, {""start"": 114, ""end"": 118, ""kind"": ""baseline"", ""term"": ""2021""}]"
As we continue on our journey to reduce waste— including our commitment to reduce food waste by 50% in our U.S. and Europe operations by 2030—we are exploring different ways to learn and grow.,37,Food Waste,target,firm,50%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,34,0.0,0.0,0.0788,True,False,True,False,False,0.0,0.4,68.4,False,False,False,0,"[{""start"": 96, ""end"": 99, ""kind"": ""qty"", ""term"": ""50%""}, {""start"": 137, ""end"": 141, ""kind"": ""deadline"", ""term"": ""2030""}]"
"As of the end of 2023, four Amazon Fresh facilities had achieved UL’s Zero Waste to Landfill certification at Silver or Gold level.",37,Food Waste,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,43.7,False,False,False,0,"[{""start"": 17, ""end"": 22, ""kind"": ""qty"", ""term"": ""2023,""}]"
The resulting global warehouse damage-reduction plan led to a 21% decrease in damage intensity (how many products are damaged for every product we handle) worldwide in 2023.,37,Reducing and Managing Inventory and Customer Waste,other,,21%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,25,0.04,0.0,0.04,True,False,False,False,False,0.0,0.04,19.0,True,False,False,0,"[{""start"": 62, ""end"": 65, ""kind"": ""qty"", ""term"": ""21%""}, {""start"": 100, ""end"": 104, ""kind"": ""vague"", ""term"": ""many""}]"
Our goal is to segregate these materials as much as possible so they can be more easily recycled.,38,Reducing and Managing Noninventory Waste,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,18,0.0,0.0556,0.0556,False,False,False,False,False,0.0,0.0,61.7,False,False,False,0,"[{""start"": 41, ""end"": 51, ""kind"": ""hedge"", ""term"": ""as much as""}]"
"If a customer’s device is not eligible for our Amazon TradeIn program, the Amazon Recycling Program provides the customer with a shipping label to send their device to be recycled and safely disposed of at a licensed recycling facility.",38,Reducing and Managing Noninventory Waste > Learn more about our partnerships to improve recycling,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,40,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,9.7,True,False,False,0,[]
"For its server racks, AWS concentrates on avoiding excess material such as steel or plastic, increasing recycled and biobased content, and planning for repair, reuse, and recycling from the beginning.",38,AWS Circular Economy > Design Better,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,30,0.0,0.0,0.0333,False,False,False,False,False,0.0,0.0,26.9,False,False,False,0,[]
AWS has worked with suppliers to require that plastic parts of server racks launched since July 2023 contain at least 30% recycled or bio-based plastic.,38,AWS Circular Economy > Design Better,achievement,achievement,30%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,51.1,False,False,False,0,"[{""start"": 118, ""end"": 121, ""kind"": ""qty"", ""term"": ""30%""}]"
"In 2023, AWS began to transition to plastic containing recycled and bio-based content in parts including air ducts, power distribution board covers, card holders, solid state drive (SSD) carriers/cages, riser brackets, latches, and trays.",38,AWS Circular Economy > Design Better,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,34,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,25.5,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2023,""}]"
The carbon footprint of these plastic parts is up to 14% lower than that of older platforms with only virgin content.,38,AWS Circular Economy > Design Better,other,,14%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,20,0.0,0.05,0.0,True,False,False,False,False,0.0,0.0,63.9,False,False,False,0,"[{""start"": 47, ""end"": 52, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 53, ""end"": 56, ""kind"": ""qty"", ""term"": ""14%""}]"
"AWS is also working to use steel from electric arc furnaces, which use scrap steel in rack enclosures, increasing the recycled content from 10% to 90%.",38,AWS Circular Economy > Design Better,attribute,,10%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,24,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,48.5,False,False,False,0,"[{""start"": 140, ""end"": 143, ""kind"": ""qty"", ""term"": ""10%""}]"
"The added scale and enhanced capabilities provide global coverage for AWS’s decommissioned server and network hardware to be tested, repaired, reused, or recycled.",38,AWS Circular Economy > Recover More,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,24,0.0417,0.0,0.0,False,False,False,False,False,0.0,0.0,13.3,True,False,False,0,"[{""start"": 20, ""end"": 28, ""kind"": ""vague"", ""term"": ""enhanced""}]"
"As a result, in 2023, 14.6 million hardware components were diverted from landfills by being recycled or sold into the secondary market for reuse.",38,AWS Circular Economy > Recover More,attribute,,14.6 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,22,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,53.4,True,False,False,0,"[{""start"": 22, ""end"": 34, ""kind"": ""qty"", ""term"": ""14.6 million""}]"
"In 2024, The Climate Pledge Fund invested in Glacier , a company using AI-powered robots to automate the sorting of recyclables and collect real-time data on recycling streams.",39,Looking Forward,target,firm,"2024,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,26,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,24.3,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2024,""}]"
This technology helps recycling centers sort materials more effectively so that recyclable items stay out of landfills.,39,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,17,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,25.4,False,False,False,0,[]
"As of 2023, 42 supplier sites of Amazon devices had achieved UL’s Zero Waste to Landfill certification at Silver or better, an increase from 10 supplier sites when we first launched the program in 2021.",39,Looking Forward,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,32,0.0312,0.0,0.0,True,False,False,False,False,0.0,0.075,34.2,False,False,False,0,"[{""start"": 6, ""end"": 11, ""kind"": ""qty"", ""term"": ""2023,""}, {""start"": 116, ""end"": 122, ""kind"": ""vague"", ""term"": ""better""}]"
"All final assembly sites worldwide and all China-based packaging sites for Echo, Kindle, Fire tablet, Fire TV devices, cables, and adapters have also secured Zero Waste to Landfill certification at Silver or better.",39,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,33,0.0303,0.0,0.0,False,False,False,False,False,0.0,0.0,14.4,False,False,False,0,"[{""start"": 208, ""end"": 214, ""kind"": ""vague"", ""term"": ""better""}]"
Our collaboration strives to transform recycling into a system that emphasizes recycled material quality and supports end markets for recycled output.,39,Partnering for Circularity,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,21,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,4.2,False,False,False,0,[]
"The construction project to build our second headquarters in Arlington, Virginia, which opened in 2023, diverted 82% of all construction waste (over 17,000 tons) from landfills, including concrete, drywall, metals, wood, cardboard, and plastic.",39,Advocating for Waste Shipment Efficiency,other,,82%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,31,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,22.5,False,False,False,0,"[{""start"": 113, ""end"": 116, ""kind"": ""qty"", ""term"": ""82%""}]"
"The Climate Pledge Fund invested in Glacier, a company using AI to divert recyclable materials, such as aluminum soda cans and cardboard boxes, from landfills.",39,Advocating for Waste Shipment Efficiency,target,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,25,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,32.6,False,False,False,0,[]
Cubic meters of water loss avoided through a twoyear monitoring pilot at 53 sites in the UK in 2022 and 2023.,40,Actions 700K,achievement,achievement,53,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,18,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,57.0,False,False,False,0,"[{""start"": 73, ""end"": 75, ""kind"": ""qty"", ""term"": ""53""}]"
"In 2022, AWS announced its commitment to being water positive by 2030.",41,Water Positive in Data Centers,target,firm,"2022,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,10,0.0,0.0,0.22,True,False,True,False,False,0.1,0.4,52.9,False,False,False,1,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2022,""}, {""start"": 53, ""end"": 61, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 65, ""end"": 69, ""kind"": ""deadline"", ""term"": ""2030""}]"
Using recycled water for data center cooling preserves valuable drinking water for communities.,41,Water Positive in Data Centers,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,13,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,11.4,False,False,False,0,[]
"At the end of 2023, AWS was 41% of the way toward achieving its water positive goal.",41,Water Positive in Data Centers,other,,41%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,15,0.0,0.0,0.0667,True,False,False,False,False,0.0667,0.2,73.2,False,False,False,1,"[{""start"": 28, ""end"": 31, ""kind"": ""qty"", ""term"": ""41%""}, {""start"": 70, ""end"": 78, ""kind"": ""positive"", ""term"": ""positive""}]"
"In 2023, AWS used its water footprint analysis to inform where and how it can use more sustainable water sources (including recycled water and harvested rainwater), improve WUE, expand water reuse, and grow water replenishment investments.",41,Water Positive in Data Centers,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,35,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,16.6,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2023,""}]"
"In 2023, AWS installed thousands of sensors in its data centers to track water use.",41,Water Positive in Data Centers > Water Use Effectiveness,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,14,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,65.7,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2023,""}]"
"That is why it has set a goal to become water positive by 2030, meaning it will return more water to communities and the environment than its direct operations use.",41,Water Positive in Data Centers > Water Use Effectiveness,target,firm,"2030,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,29,0.0,0.0,0.1234,True,False,True,False,False,0.0345,0.4,43.2,False,True,False,1,"[{""start"": 46, ""end"": 54, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 58, ""end"": 63, ""kind"": ""qty"", ""term"": ""2030,""}]"
"By the end of 2023, AWS had invested in 15 water replenishment activities, returning water to the communities where it operates across 12 of our global infrastructure regions.25 These investments have expanded AWS replenishment activities to three new countries, bringing the total to 10: Australia, Brazil, India, Indonesia, Ireland, South Africa, Spain, Sweden, the UK, and the U.S.",42,Water Risk Assessment > Delivering Water Replenishment,target,,"2023,",,2023,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,55,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,28.3,False,False,False,0,"[{""start"": 14, ""end"": 19, ""kind"": ""qty"", ""term"": ""2023,""}]"
"In 2023, AWS’s water replenishment portfolio returned 3.5 billion liters to local communities.",42,Water Risk Assessment > Delivering Water Replenishment,other,,3.5 billion,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,12,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,17.4,False,False,False,0,"[{""start"": 54, ""end"": 65, ""kind"": ""qty"", ""term"": ""3.5 billion""}]"
"Once complete, the project is expected to deliver an additional 32 million liters of water each year to the Sydney watershed.",42,Water Risk Assessment > Watershed Restoration in Australia,other,,32 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,20,0.0,0.1,0.0,True,False,False,False,False,0.0,0.0,38.5,True,False,False,0,"[{""start"": 30, ""end"": 38, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 64, ""end"": 74, ""kind"": ""qty"", ""term"": ""32 million""}]"
"By repairing the largest, highest-priority leaks first, the project is reducing water loss by an estimated 33 million liters per year.",42,Water Risk Assessment > Tackling Water Leaks in Spain,other,firm,33 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,20,0.0,0.1,0.0,True,False,False,False,False,0.0,0.0,34.3,False,False,False,0,"[{""start"": 97, ""end"": 106, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 107, ""end"": 117, ""kind"": ""qty"", ""term"": ""33 million""}]"
"Once complete, the ponds are expected to deliver 86 million liters of water back to the community each year and help increase agricultural output.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,other,,86 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,23,0.0,0.087,0.0,True,False,False,False,False,0.0,0.0,36.4,True,False,False,0,"[{""start"": 29, ""end"": 37, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 49, ""end"": 59, ""kind"": ""qty"", ""term"": ""86 million""}]"
"Recycled water typically has limited uses, including irrigation and industrial use.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,11,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-12.0,False,False,False,0,[]
"AWS uses recycled water for cooling, which helps preserve drinking water for local communities.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,14,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,35.5,False,False,False,0,[]
"In 2023, AWS increased the number of data centers using recycled water for cooling from 20 to 24, including two data centers in Virginia, one in California, and one in Singapore.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,28,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,30.4,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2023,""}]"
"In 2023, Amazon teams recharged local aquifers with harvested rainwater, installed low-flow fixtures and waterless urinals, and built in-house sewage treatment plants to reuse wastewater for flushing and gardening.",43,Water Use and Replenishment across Amazon,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,28,0.0,0.0,0.0357,True,False,False,False,False,0.0,0.2,6.2,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2023,""}]"
"By harvesting rainwater, we estimate that this site will reduce its water withdrawal by up to 40%.",43,Looking Forward,other,firm,40%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,16,0.0,0.125,0.0625,True,False,False,False,False,0.0,0.0,53.1,False,True,False,0,"[{""start"": 28, ""end"": 36, ""kind"": ""hedge"", ""term"": ""estimate""}, {""start"": 88, ""end"": 93, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 94, ""end"": 97, ""kind"": ""qty"", ""term"": ""40%""}]"
This work is part of our efforts to set new standards for design as we strive to reduce indoor water use by more than 30% globally versus a Leadership in Energy and Environmental Design (LEED) baseline.,43,Looking Forward > Corporate Offices,other,hedged,30%,,,global,1.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,35,0.0,0.0,0.0,True,False,False,True,False,0.0286,0.4,38.4,False,False,False,1,"[{""start"": 118, ""end"": 121, ""kind"": ""qty"", ""term"": ""30%""}]"
"Our offices in India and China, for example, replaced existing water flow fixtures in bathrooms and utilities areas with low-flow fixtures, reducing water use by 16%, or more than 15.6 million gallons, compared to a 2022 baseline.",43,Looking Forward > Corporate Offices,other,,16%,2022,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,34,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,32.8,False,False,False,0,"[{""start"": 162, ""end"": 165, ""kind"": ""qty"", ""term"": ""16%""}, {""start"": 216, ""end"": 220, ""kind"": ""baseline"", ""term"": ""2022""}]"
"Amazon’s $10 million contribution will directly empower 1 million people with access to clean water by 2025, providing 3 billion liters of water per year to areas facing water scarcity.",43,Looking Forward > Water.org Water & Climate Fund,target,firm,10 million,,2025,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,27,0.0,0.0,0.057,True,False,True,False,False,0.037,0.4,22.8,False,True,False,1,"[{""start"": 10, ""end"": 20, ""kind"": ""qty"", ""term"": ""10 million""}, {""start"": 48, ""end"": 55, ""kind"": ""positive"", ""term"": ""empower""}, {""start"": 103, ""end"": 107, ""kind"": ""deadline"", ""term"": ""2025""}]"
"The volume of fresh water saved by operational efficiencies, replenished through groundwater recharge, and made accessible through our Water.org initiatives together accounted for 93% of the direct water footprint of our logistics sites in India in 2023.",43,Looking Forward > Water.org Water & Climate Fund,other,,93%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,36,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,24.1,False,False,False,0,"[{""start"": 180, ""end"": 183, ""kind"": ""qty"", ""term"": ""93%""}]"
"YESS: Yarn Ethically and Sustainably Sourced, an initiative of the Responsible Sourcing Network, works to support fabric and spinning mills in implementing a risk-based due diligence approach for cotton sourcing, and promotes collaboration with the goal of preventing, mitigating, and remediating forced labor in cotton production.",48,"Mechanisms to Assess, Prioritize, and Address Risk > Identifying and Addressing Modern Slavery Indicators across Amazon",target,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,46,0.0217,0.0,0.0217,False,False,False,False,False,0.0,0.0,-9.1,False,False,False,1,"[{""start"": 67, ""end"": 78, ""kind"": ""vague"", ""term"": ""Responsible""}, {""start"": 158, ""end"": 162, ""kind"": ""negative"", ""term"": ""risk""}]"
"In 2023, 67% of Amazon’s Private Brands Tier 1 apparel suppliers completed the Higg FEM, helping them better understand their environmental performance and practices.",57,Looking Forward,achievement,achievement,67%,,,supply chain (tier 1),0.67,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,22,0.0455,0.0,0.0,True,False,False,True,False,0.0,0.218,23.0,False,False,False,0,"[{""start"": 9, ""end"": 12, ""kind"": ""qty"", ""term"": ""67%""}, {""start"": 102, ""end"": 108, ""kind"": ""vague"", ""term"": ""better""}]"
"At the same time, we’re working closely with our selling partners to help them offer more products that qualify for at least one of the 55 certifications in our Climate Pledge Friendly program.",58,Looking Forward > Access to Effective Grievance Mechanisms,target,firm,55,,,,0.25,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,33,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,47.7,False,False,False,0,"[{""start"": 136, ""end"": 138, ""kind"": ""qty"", ""term"": ""55""}]"
"Our device design teams incorporate recycled materials into our devices whenever possible, with a focus on carbon reduction and responsibly sourced materials.",58,Looking Forward > Access to Effective Grievance Mechanisms,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,22,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,3.8,False,False,False,0,[]
"All cotton for Amazon private brands apparel is sourced from recycled materials, from farms certified as producing organic cotton, or through the Better Cotton Initiative.",59,Nearly 37.6M,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,25,0.04,0.0,0.0,False,False,False,False,False,0.0,0.0,19.0,True,False,False,0,"[{""start"": 146, ""end"": 152, ""kind"": ""vague"", ""term"": ""Better""}]"
"We also incorporate recycled materials into many new products and product packaging, particularly in Amazon devices, where feasible.",59,Our Approach,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,18,0.0556,0.0556,0.0,False,False,False,False,False,0.0,0.0,-4.1,False,False,False,0,"[{""start"": 44, ""end"": 48, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 117, ""end"": 131, ""kind"": ""hedge"", ""term"": ""where feasible""}]"
"Source private brands paper products that are either recycled or certified to Forest Stewardship Council (FSC), Sustainable Forestry Initiative (SFI), or Programme for the Endorsement of Forest Certification (PEFC) standards.",60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,30,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,10.0,False,False,False,0,[]
We strive to use sustainably sourced fiber in our grocery and consumable private brands paper-based primary packaging.,60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf,False,False,amazon,2023,True,17,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,20.4,False,False,False,0,[]
