sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"Of these Scope 1 emissions, 30.2MtCO2e were carbon dioxide and 1.0MtCO2e methanea.",23,Net zero operations,other,,30.2MtCO2e,,,Scope 1,1.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,13,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,78.8,False,False,False,0,"[{""start"": 28, ""end"": 38, ""kind"": ""qty"", ""term"": ""30.2MtCO2e""}]"
"In 2023 our Scope 2b (indirect) emissions, covered by aim 1, decreased by 0.4MtCO2e, to 1.0MtCO2e, compared with 2022.",23,Net zero operations,other,hedged,0.4MtCO2e,2022,,Scope 2,1.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,18,0.0,0.0,0.0556,True,True,False,True,False,0.0,0.6,69.1,False,False,False,0,"[{""start"": 74, ""end"": 83, ""kind"": ""qty"", ""term"": ""0.4MtCO2e""}, {""start"": 113, ""end"": 117, ""kind"": ""baseline"", ""term"": ""2022""}]"
Operational control boundary covers bp-operated assetsc. bp equity share covers 100% of emissions from subsidiaries and the percentage of emissions equivalent to our share of joint arrangements and associatesd.,23,Net zero operations,other,,100%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,28,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,8.3,False,False,False,0,"[{""start"": 80, ""end"": 84, ""kind"": ""qty"", ""term"": ""100%""}]"
"This does not affect the underlying values. b Scope 2 emissions on a market basis. c Operational control data comprises 100% of emissions from activities operated by bp, going beyond the Ipieca guidelines by including emissions from certain other activities such as contracted drilling activities.",23,Net zero operations,other,,100%,,,Scope 2,1.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,43,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,21.1,False,False,False,0,"[{""start"": 120, ""end"": 124, ""kind"": ""qty"", ""term"": ""100%""}]"
Portfolio optimization Becoming net zero on an absolute basis across the carbon in our upstream oil and gas production is partly linked to reducing that production.,23,Net zero operations > Our actions,attribute,,,,,upstream,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,26,0.0,0.0,0.0,False,False,False,True,False,0.0,0.2,21.0,True,False,False,0,[]
"Since 2019 our estimated Scope 3 emissions covered by aim 2 have reduced by 13%, which is around the mid-range of our 2025 target of a 10-15% reduction against our 2019 baseline.",23,Net zero operations > Our progress in 2023,target,hedged,13%,2019,,Scope 3,0.75,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,25,0.0,0.12,0.08,True,True,False,True,False,0.0,0.3,39.3,False,False,False,0,"[{""start"": 6, ""end"": 10, ""kind"": ""baseline"", ""term"": ""2019""}, {""start"": 15, ""end"": 24, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 76, ""end"": 79, ""kind"": ""qty"", ""term"": ""13%""}, {""start"": 90, ""end"": 96, ""kind"": ""hedge"", ""term"": ""around""}]"
Our aim 2 is to be net zero on an absolute basis across the carbon in our upstream oil and gas production by 2050 or sooner.,23,Net zero production,target,hedged,2,2050,2050,upstream,1.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,24,0.0,0.0,0.1033,True,True,True,True,False,0.0,0.8,62.6,False,False,False,0,"[{""start"": 8, ""end"": 9, ""kind"": ""qty"", ""term"": ""2""}, {""start"": 109, ""end"": 113, ""kind"": ""baseline"", ""term"": ""2050""}]"
"Our methodology is aligned with the Oil and Gas Climate Initiative’s (OGCI). b Methane intensity is currently calculated using our existing methodology and, while it reflects progress in reducing methane emissions, will not directly correlate with progress towards delivering the 2025 target under aim 4. c The 0.20% methane intensity target is based on our new measurement approach.",26,Product lifecycle > Our actions,target,firm,0.20%,,,,0.25,data/raw/bp/2023_sustainability_report.pdf,True,False,bp,2023,False,56,0.0,0.0,0.0714,True,False,False,False,False,0.0357,0.2,24.9,True,True,False,2,"[{""start"": 175, ""end"": 183, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 248, ""end"": 256, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 311, ""end"": 316, ""kind"": ""qty"", ""term"": ""0.20%""}]"
Methane intensity is currently calculated using our existing methodology. d The 50% reduction we are aiming for is against a new baseline which we plan to set based on the new measurement approach.,26,Product lifecycle > Our actions,other,hedged,50%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,32,0.0,0.0,0.0625,True,False,False,False,False,0.0,0.2,34.6,True,False,False,0,"[{""start"": 80, ""end"": 83, ""kind"": ""qty"", ""term"": ""50%""}]"
"Our aim 4 is to install methane measurement at all our existing major oil and gas processing sites by 2023, publish the data, and then drive a 50% reduction in methane intensity of our operations.",26,Reducing methane,target,hedged,50%,,2023,own operations,0.75,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,32,0.0,0.0,0.0512,True,False,True,True,False,0.0,0.6,31.6,False,False,False,0,"[{""start"": 102, ""end"": 106, ""kind"": ""deadline"", ""term"": ""2023""}, {""start"": 143, ""end"": 146, ""kind"": ""qty"", ""term"": ""50%""}]"
And we will work to influence our joint ventures to set their own methane intensity targets of 0.2%.,26,Reducing methane,other,firm,0.2%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,17,0.0,0.0,0.1176,True,False,False,False,False,0.0,0.2,73.8,False,True,False,0,"[{""start"": 96, ""end"": 100, ""kind"": ""qty"", ""term"": ""0.2%""}]"
"Our methodology is aligned with the Oil and Gas Climate Initiative’s (OGCI). b Methane intensity is currently calculated using our existing methodology and, while it reflects progress in reducing methane emissions, will not directly correlate with progress towards delivering the 2025 target under aim 4.",27,Reducing methane,target,firm,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,True,False,bp,2023,False,44,0.0,0.0,0.0682,False,False,False,False,False,0.0455,0.0,13.4,True,True,False,2,"[{""start"": 175, ""end"": 183, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 248, ""end"": 256, ""kind"": ""positive"", ""term"": ""progress""}]"
"We are part of a group of more than 50 companies that have signed the Oil & Gas Decarbonization Charter, launched at COP28 in December 2023.",27,Reducing methane > Oil & Gas Decarbonization Charter,achievement,achievement,50,,,,0.33,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,54.8,False,False,False,0,"[{""start"": 36, ""end"": 38, ""kind"": ""qty"", ""term"": ""50""}]"
"The Charter includes aims to achieve net zero operations by or before 2050, and zero routine flaring and near-zero methane emissions by 2030.",27,Reducing methane > Oil & Gas Decarbonization Charter,target,hedged,"2050,",,2050,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,21,0.0,0.0,0.1152,True,False,True,False,False,0.0,0.4,32.4,False,False,False,0,"[{""start"": 70, ""end"": 75, ""kind"": ""qty"", ""term"": ""2050,""}]"
We also intend to donate $25 million to the Global Flaring and Methane Reduction trust fund – a World Bank initiative to boost financing mechanisms and technical solutions that enable methane emissions reduction.,27,Reducing methane > Oil & Gas Decarbonization Charter,other,hedged,25 million,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,31,0.0,0.0323,0.0323,True,False,False,False,False,0.0,0.071,19.8,False,False,False,0,"[{""start"": 8, ""end"": 14, ""kind"": ""hedge"", ""term"": ""intend""}, {""start"": 26, ""end"": 36, ""kind"": ""qty"", ""term"": ""25 million""}]"
We maintained our methane intensity at 0.05% in 2023b.,27,Reducing methane > Our progress in 2023,other,,0.05%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,8,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,54.7,False,False,False,0,"[{""start"": 39, ""end"": 44, ""kind"": ""qty"", ""term"": ""0.05%""}]"
"Methane emissions from upstream operations, used to calculate our intensity, increased by around 10% from 28kt in 2022 to 31kt in 2023.",27,Reducing methane > Our progress in 2023,other,,10%,2022,,upstream,1.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,19,0.0,0.0526,0.0,True,True,False,True,False,0.0,0.39,31.7,False,False,False,0,"[{""start"": 91, ""end"": 97, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 98, ""end"": 101, ""kind"": ""qty"", ""term"": ""10%""}, {""start"": 115, ""end"": 119, ""kind"": ""baseline"", ""term"": ""2022""}]"
"In 2022 we acquired Archaea Energy, which continued its growth throughout 2023.",28,Our actions,target,,,,2023,,0.25,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,10,0.1,0.0,0.0,False,False,True,False,False,0.0,0.0,44.4,False,False,False,0,"[{""start"": 42, ""end"": 51, ""kind"": ""vague"", ""term"": ""continued""}, {""start"": 74, ""end"": 78, ""kind"": ""deadline"", ""term"": ""2023""}]"
"Archaea Energy has a development pipeline of around 80 projects, and expects to start up 15-20 new plants per year through 2025.",28,Our actions,target,,80,,2025,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,19,0.0,0.1579,0.0526,True,False,True,False,False,0.0,0.1,54.0,False,False,False,0,"[{""start"": 45, ""end"": 51, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 52, ""end"": 54, ""kind"": ""qty"", ""term"": ""80""}, {""start"": 69, ""end"": 76, ""kind"": ""hedge"", ""term"": ""expects""}, {""start"": 123, ""end"": 127, ""kind"": ""deadline"", ""term"": ""2025""}]"
"This portfolio will support the development of our green hydrogen, e-fuels, EV charging and power trading businesses.",29,More$ into transition > In 2023 we continued to grow our EV charging network:,attribute,firm,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,17,0.0,0.0,0.0588,False,False,False,False,False,0.0,0.0,30.3,False,True,False,0,[]
"As part of this agreement, we have acquired a 55% stake in Deep Wind Offshore’s early-stage offshore wind portfolio, which includes four projects across the Korean peninsula with a combined potential generating capacity of up to 6GW. y In the US, Lightsource bp started construction work on the Arche solar project in Ohio, secured by a power-purchase agreement with Meta.",29,More$ into transition > In 2023 we continued to grow our EV charging network:,other,,55%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,60,0.0,0.0167,0.0,True,False,False,False,False,0.0,0.133,31.2,False,False,False,0,"[{""start"": 46, ""end"": 49, ""kind"": ""qty"", ""term"": ""55%""}, {""start"": 223, ""end"": 228, ""kind"": ""hedge"", ""term"": ""up to""}]"
"This technology is expected to help reduce the cost of, and electricity requirements for, green hydrogen production.",29,More$ into transition > In 2023 we continued to grow our EV charging network:,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,17,0.0,0.1176,0.0,False,False,False,False,False,0.0,0.0,20.4,True,False,False,0,"[{""start"": 19, ""end"": 27, ""kind"": ""hedge"", ""term"": ""expected""}]"
"In Spain, we announced plans for a low carbon green hydrogen cluster (HyVal) in Spain’s Valencia region.",29,More$ into transition > In 2023 we continued to grow our EV charging network:,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,18,0.0,0.0,0.0556,False,False,False,False,False,0.0,0.0,57.0,False,False,False,0,[]
This planned initiative is set to be based around the phased development of electrolysis capacity to produce green hydrogen at our Castellón refinery.,29,More$ into transition > In 2023 we continued to grow our EV charging network:,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,24,0.0,0.0417,0.0417,False,False,False,False,False,0.0,0.0,13.3,True,False,False,0,"[{""start"": 43, ""end"": 49, ""kind"": ""hedge"", ""term"": ""around""}]"
We also plan to triple the refinery’s production of biofuels to help meet the growing demand for low carbon fuels such as sustainable aviation fuel.,29,More$ into transition > In 2023 we continued to grow our EV charging network:,attribute,hedged,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,26,0.0,0.0,0.0385,False,False,False,False,False,0.0,0.0,50.3,False,False,False,0,[]
"Low carbon activity capital expenditure In 2023 low carbon activity investment, a subset of our total transition growth investment, accounted for 67% of our total aim 5 investment.",29,More$ into transition > Read more in the bp Annual Report 2023 page 30,other,hedged,67%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,25,0.0,0.0,0.04,True,False,False,False,False,0.0,0.2,8.9,False,False,False,0,"[{""start"": 147, ""end"": 150, ""kind"": ""qty"", ""term"": ""67%""}]"
It decreased from more than $4 billion in 2022 to more than $2.5 billion reflecting the impact of large low carbon acquisitions in 2022.,29,More$ into transition > Read more in the bp Annual Report 2023 page 30,other,,4 billion,2022,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,20,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,65.6,False,False,False,0,"[{""start"": 29, ""end"": 38, ""kind"": ""qty"", ""term"": ""4 billion""}, {""start"": 42, ""end"": 46, ""kind"": ""baseline"", ""term"": ""2022""}]"
Our current business plans see low carbon activity comprising more than 80% of our aim 5 spend by 2030.,29,More$ into transition > Read more in the bp Annual Report 2023 page 30,target,hedged,80%,,2030,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,16,0.0,0.0,0.2075,True,False,True,False,False,0.0,0.4,58.4,False,False,False,0,"[{""start"": 72, ""end"": 75, ""kind"": ""qty"", ""term"": ""80%""}, {""start"": 98, ""end"": 102, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Our aim 6 is to more actively advocate for policies that support net zero, including carbon pricing.",30,More$ into transition > Read more in the bp Annual Report 2023 page 30,attribute,hedged,6,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,16,0.0,0.0,0.0625,True,False,False,False,False,0.0,0.2,37.3,False,False,False,0,"[{""start"": 8, ""end"": 9, ""kind"": ""qty"", ""term"": ""6""}]"
"In the future, any corporate advertising will be to push for progressive climate policy, communicate our net zero ambition or support delivery of our strategy, invite ideas, or build collaborations.",30,More$ into transition > Read more in the bp Annual Report 2023 page 30,target,firm,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,30,0.0,0.0,0.1,False,False,False,False,False,0.0333,0.0,7.2,False,True,False,1,[]
"These include pathways for advanced leak detection technologies and limitations on routine flaring. y Continuing our support of the US Inflation Reduction Act, including its role in backing opportunities for hydrogen and sustainable aviation fuel (SAF). y Advocating for legislation in Washington state, US, that provides incentives for the production and use of SAF.",30,More$ into transition > Our progress in 2023,attribute,hedged,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,54,0.0,0.0,0.0,False,False,False,False,False,0.0185,0.0,27.2,False,False,False,1,[]
Our aim 7 is to incentivize our global workforce to deliver on our aims and mobilize them to become advocates for net zero.,30,Incentivizing employees,attribute,hedged,7,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,22,0.0,0.0,0.0909,True,False,False,False,False,0.0,0.2,46.1,False,False,False,0,"[{""start"": 8, ""end"": 9, ""kind"": ""qty"", ""term"": ""7""}]"
"To help our employees contribute to the delivery of our strategy and sustainability aims, we are educating them about the importance of net zero and supporting them to become advocates for net zero.",30,Incentivizing employees > Our progress in 2023,attribute,hedged,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,33,0.0,0.0303,0.0303,False,False,False,False,False,0.0,0.0,19.5,False,False,False,0,"[{""start"": 112, ""end"": 117, ""kind"": ""hedge"", ""term"": ""about""}]"
This measure covers the same Scope 1 and 2 emissions reported under aim 1 (net zero operations).,31,Incentivizing employees > Our progress in 2023,attribute,hedged,,,,Scope 1,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,14,0.0,0.0,0.0714,False,False,False,True,False,0.0,0.2,41.6,False,False,False,0,[]
Throughout 2023 we made a case for action in support of our position on climate with these 10 ‘partially aligned’ groups.,31,Incentivizing employees > Read more in the bp Annual Report 2023 pages 105-132,target,hedged,10,,2023,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,19,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,58.4,False,False,False,0,"[{""start"": 11, ""end"": 15, ""kind"": ""deadline"", ""term"": ""2023""}, {""start"": 91, ""end"": 93, ""kind"": ""qty"", ""term"": ""10""}]"
"Updates to our climate policy positions As the world continues working towards net zero, our policy positions and expectations of the trade associations we belong to will naturally evolve.",31,Incentivizing employees > Read more in the bp Annual Report 2023 pages 105-132,attribute,firm,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,29,0.0,0.0345,0.0345,False,False,False,False,False,0.0,0.0,14.0,False,True,False,0,[]
"Our voice is one among many, but we believe everyone needs to work together to achieve net zero.",31,Aligning associations > Our progress in 2023,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,18,0.0556,0.0556,0.0,False,False,False,False,False,0.0,0.0,61.7,False,False,False,0,"[{""start"": 23, ""end"": 27, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 36, ""end"": 43, ""kind"": ""hedge"", ""term"": ""believe""}]"
We have actively participated in the development of carbon and net zero standards and benchmarks.,32,Transparency leader > Our progress in 2023,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,15,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,28.1,False,False,False,0,[]
"Alongside some of our peers, we participated in the new Net Zero Standard for Oil & Gas developed by the Institutional Investors Group for Climate Change.",32,Transparency leader > Our progress in 2023,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,25,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,35.9,False,False,False,0,[]
Our aim 10 is to provide integrated clean energy and mobility solutions.,33,Clean cities and corporates,attribute,hedged,10,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,11,0.0,0.0,0.0909,True,False,False,False,False,0.0,0.2,26.5,False,False,False,0,"[{""start"": 8, ""end"": 10, ""kind"": ""qty"", ""term"": ""10""}]"
"There is potential to store up to 23 million tonnes of carbon dioxide a year in the Southern North Sea, by 2035. y Remediation work on the former Redcar steelworks commenced, with plans to locate Net Zero Teesside Power there.",33,Clean cities and corporates > Our progress in 2023,target,,23 million,,2035,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,38,0.0,0.0263,0.0463,True,False,True,False,False,0.0,0.295,60.7,False,False,False,0,"[{""start"": 28, ""end"": 33, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 34, ""end"": 44, ""kind"": ""qty"", ""term"": ""23 million""}, {""start"": 107, ""end"": 111, ""kind"": ""deadline"", ""term"": ""2035""}]"
"We launched plans for a low carbon green hydrogen cluster called HyVal, at our Castellón refinery in the Valencia region of Spain.",33,Clean cities and corporates > Our progress in 2023,attribute,achievement,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,23,0.0,0.0,0.0435,False,False,False,False,False,0.0,0.0,47.4,False,False,False,0,[]
"Led by bp, this planned public-private collaborative initiative is set to be based around the phased development of electrolysis capacity for producing green hydrogen.",33,Clean cities and corporates > Our progress in 2023,attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,24,0.0,0.0417,0.0417,False,False,False,False,False,0.0,0.0,-0.8,True,False,False,0,"[{""start"": 83, ""end"": 89, ""kind"": ""hedge"", ""term"": ""around""}]"
"We also signed a global mobility agreement with Uber to help accelerate their commitment to become a zero-tailpipe emissions mobility platform in the US, Canada and Europe by 2030 and globally by 2040.",33,Clean cities and corporates > Our progress in 2023,target,firm,,,2030,global,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,31,0.0,0.0,0.1168,False,False,True,True,False,0.0323,0.4,11.6,False,False,False,1,"[{""start"": 61, ""end"": 71, ""kind"": ""positive"", ""term"": ""accelerate""}, {""start"": 175, ""end"": 179, ""kind"": ""deadline"", ""term"": ""2030""}]"
We are aiming to be a leading supplier of sustainable aviation fuel (SAF).,33,Clean cities and corporates > Our progress in 2023,attribute,hedged,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,13,0.0769,0.0,0.0769,False,False,False,False,False,0.0769,0.0,63.5,False,False,False,1,"[{""start"": 22, ""end"": 29, ""kind"": ""vague"", ""term"": ""leading""}]"
"Preparing for jobs in low carbon industries In Teesside, UK we are funding the Teesside Clean Energy Technician Scholarship to help people from diverse backgrounds prepare for employment in low carbon industries.",35,"Early careers employees, Gelsenkirchen refinery, Germany Improving people’s lives > In this section",attribute,,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,32,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,31.6,False,False,False,0,[]
Our aim 11 is to develop enough clean energy to benefit more than 36 million people.,36,More clean energy,attribute,hedged,36 million,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,14,0.0,0.0,0.0714,True,False,False,False,False,0.0,0.2,59.7,False,False,False,0,"[{""start"": 66, ""end"": 76, ""kind"": ""qty"", ""term"": ""36 million""}]"
"By 2030 we aim to have developed 50GW of renewable generating capacitya – broadly enough to meet the power needs of 36 million peopleb, including exploring ways to make clean energy accessible to those who need it most.",36,More clean energy,target,hedged,36 million,,2030,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,35,0.0286,0.0,0.0771,True,False,True,False,False,0.0,0.286,28.7,False,False,False,0,"[{""start"": 3, ""end"": 7, ""kind"": ""deadline"", ""term"": ""2030""}, {""start"": 74, ""end"": 81, ""kind"": ""vague"", ""term"": ""broadly""}, {""start"": 116, ""end"": 126, ""kind"": ""qty"", ""term"": ""36 million""}]"
"We have set a target to develop 20GW of renewable energy generating capacity to FID by 2025, with an aim of developing 50GW by 2030.",36,More clean energy > Developing more renewable energy,target,hedged,"2025,",,2025,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,23,0.0,0.0,0.1504,True,False,True,False,False,0.0,0.4,40.0,False,False,False,0,"[{""start"": 87, ""end"": 92, ""kind"": ""qty"", ""term"": ""2025,""}]"
"CQC projects are designed to support several UN Sustainable Development Goals, including improved health, gender equality and affordable and clean energy.",36,More clean energy > Access and affordability programmes,attribute,hedged,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,21,0.0952,0.0,0.0476,False,False,False,False,False,0.0,0.0,8.3,True,False,False,0,"[{""start"": 37, ""end"": 44, ""kind"": ""vague"", ""term"": ""several""}, {""start"": 89, ""end"": 97, ""kind"": ""vague"", ""term"": ""improved""}]"
"These include the Teesside Clean Energy Technician scholarships, with around 40 students expected to be enrolled by the end of 2024.",37,More clean energy > Enabling a just transition,target,,40,,2024,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,19,0.0,0.1579,0.0,True,False,True,False,False,0.0,0.1,40.6,True,False,False,0,"[{""start"": 70, ""end"": 76, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 77, ""end"": 79, ""kind"": ""qty"", ""term"": ""40""}, {""start"": 89, ""end"": 97, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 127, ""end"": 131, ""kind"": ""deadline"", ""term"": ""2024""}]"
"Water assessments to improve efficiency We conducted assessments at four refineries, which account for around 51% of our water consumption, to help identify areas where we can create efficiencies in water consumption.",46,In this section,other,,51%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,31,0.0,0.0323,0.0,True,False,False,False,False,0.0,0.071,11.6,False,False,False,0,"[{""start"": 103, ""end"": 109, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 110, ""end"": 113, ""kind"": ""qty"", ""term"": ""51%""}]"
"Based on anticipated changes in the areas WRI identifies as water stressed, this number is expected to remain largely unchanged by 2030, assuming a business as-usual scenario with no portfolio changes.",48,Enhancing biodiversity > Our water consumption in 2023,target,,"2030,",,2030,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,30,0.0333,0.1,0.0533,True,False,True,False,False,0.0,0.1,4.4,True,False,False,0,"[{""start"": 91, ""end"": 99, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 110, ""end"": 117, ""kind"": ""vague"", ""term"": ""largely""}, {""start"": 131, ""end"": 136, ""kind"": ""qty"", ""term"": ""2030,""}]"
"At major operating sites, 73% of our total freshwater withdrawals and 36% of freshwater consumption were from regions with high or extremely high water stress in 2023.",48,Enhancing biodiversity > Our water consumption in 2023,other,,73%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,24,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,30.9,False,False,False,0,"[{""start"": 26, ""end"": 29, ""kind"": ""qty"", ""term"": ""73%""}]"
"In 2023 we continued detailed, site-based water assessments at four refineries – Rotterdam in the Netherlands, Lingen in Germany and Cherry Point and Whiting in the US – representing approximately 51% of our total consumption in 2023.",48,Enhancing biodiversity > Improving water efficiency,other,,51%,2023,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,32,0.0312,0.0312,0.0,True,True,False,False,False,0.0,0.15,2.5,False,False,False,0,"[{""start"": 3, ""end"": 7, ""kind"": ""baseline"", ""term"": ""2023""}, {""start"": 11, ""end"": 20, ""kind"": ""vague"", ""term"": ""continued""}, {""start"": 183, ""end"": 196, ""kind"": ""hedge"", ""term"": ""approximately""}, {""start"": 197, ""end"": 200, ""kind"": ""qty"", ""term"": ""51%""}]"
Our aim 17 is becoming water positive by 2035.,48,Water positive,target,hedged,17,,2035,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,7,0.0,0.0,0.1629,True,False,True,False,False,0.1429,0.4,54.7,False,False,False,1,"[{""start"": 8, ""end"": 10, ""kind"": ""qty"", ""term"": ""17""}, {""start"": 29, ""end"": 37, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 41, ""end"": 45, ""kind"": ""deadline"", ""term"": ""2035""}]"
"Together, these resulted in the loss of over 36 million litres of potable water at a cost of NZ$85,000 to the bp business.",48,Water positive > Tackling water leaks in Australia and New Zealand,other,,36 million,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,22,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,57.6,False,False,False,0,"[{""start"": 45, ""end"": 55, ""kind"": ""qty"", ""term"": ""36 million""}]"
This contributed to a 25% decrease in monthly network water use in New Zealand from January to September 2023 and an associated 28% reduction in invoiced spend.,48,Water positive > Tackling water leaks in Australia and New Zealand,other,,25%,,,,0.5,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,24,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,30.9,False,False,False,0,"[{""start"": 22, ""end"": 25, ""kind"": ""qty"", ""term"": ""25%""}]"
"We will also support the development of scalable markets for certified natural climate solutions that help the world reduce deforestation, get to net zero and deliver environmental and social benefits.",50,Championing nature-based solutions,attribute,firm,,,,,0.0,data/raw/bp/2023_sustainability_report.pdf,False,False,bp,2023,False,30,0.0,0.0,0.0333,False,False,False,False,False,0.0,0.0,10.0,False,True,False,0,[]
