sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
We believe Microsoft also has a role to play in bringing the global supply chain with us on our journey to net zero.,15,Improving the measurement and efficiency of our operations > Infrastructure decarbonization,attribute,,,,,supply chain,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,23,0.0,0.0435,0.0,False,False,False,True,False,0.0,0.026,65.8,False,False,False,0,"[{""start"": 3, ""end"": 10, ""kind"": ""hedge"", ""term"": ""believe""}]"
"Derived from algae cultivation in concert with other alternative cementitious materials, the combination yielded a concrete mix that met our performance requirements and achieved an estimated 65% embodied carbon reduction from conventional concrete of a similar strength.",15,Improving the measurement and efficiency of our operations > Innovations in low-carbon concrete,achievement,achievement,65%,,,,0.33,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,36,0.0,0.0556,0.0,True,False,False,False,False,0.0,0.0,-13.0,False,False,False,0,"[{""start"": 182, ""end"": 191, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 192, ""end"": 195, ""kind"": ""qty"", ""term"": ""65%""}]"
"While we know that the majority of our emissions are from Scope 3, over 96% in 2023, we also needed greater precision on the drivers contributing to these emissions.",15,Improving the measurement and efficiency of our operations > Improve measurements across our supply chain,other,,96%,,,Scope 3,1.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,26,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,40.5,False,False,False,0,"[{""start"": 72, ""end"": 75, ""kind"": ""qty"", ""term"": ""96%""}]"
Achieving net zero is not something we can do alone.,15,Improving the measurement and efficiency of our operations > Improve measurements across our supply chain,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,10,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,61.3,False,False,False,0,[]
"As 76.5% of our total emissions originate from our suppliers, we have a role to play in bringing the global supply chain with us on our journey to net zero.",15,Improving the measurement and efficiency of our operations > Improve measurements across our supply chain,attribute,,76.5%,,,supply chain,1.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,29,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,72.5,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""76.5%""}]"
The portal assists with Microsoft supplier evaluation and procurement of high-quality carbon-free electricity options based on factors such as their geography and energy load.,16,Improving the measurement and efficiency of our operations > Advancing procurement of carbon-free electricity,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,24,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,6.2,False,False,False,0,[]
"In FY23, this solar installation project provided approximately 17% of the building’s total electricity, including helping to power the allelectric kitchen.",17,Improving the measurement and efficiency of our operations > Measuring semiconductor emissions,other,,17%,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,21,0.0,0.0476,0.0,True,False,False,False,False,0.0,0.01,-3.8,False,False,False,0,"[{""start"": 50, ""end"": 63, ""kind"": ""hedge"", ""term"": ""approximately""}, {""start"": 64, ""end"": 67, ""kind"": ""qty"", ""term"": ""17%""}]"
"One of the key strategies employed to reduce Scope 3 emissions of suppliers’ purchased foods in FY23 was to increase local purchasing of agricultural products to, or above, 20% of total purchasing spend, while partnering with regional producers focused on climate-smart agricultural practices and regenerative farming.",17,Improving the measurement and efficiency of our operations > Measuring semiconductor emissions,other,,20%,,,Scope 3,1.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,44,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,-7.0,False,False,False,0,"[{""start"": 173, ""end"": 176, ""kind"": ""qty"", ""term"": ""20%""}]"
The ability of Microsoft and the technology sector to meet net zero targets is dependent on our collective ability to procure carbon-free electricity and decarbonize our supply chains.,18,Building markets and driving progress,attribute,,,,,supply chain,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,28,0.0,0.0,0.0357,False,False,False,True,False,0.0,0.2,9.2,False,False,False,0,[]
Microsoft continues to build and scale carbon-free electricity through our procurement of renewable energy and investing to bring more carbon-free electricity onto the grids where we operate.,18,Building markets and driving progress,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,27,0.0,0.0,0.0,False,False,False,False,True,0.0,0.2,13.4,False,False,False,0,[]
"Incorporating environmental justice principles into our carbon-free electricity procurement, we partnered with EKOenergy’s Climate Fund to enable the installation of solar-powered refrigeration for a Kenyan fishing village, offering ice and clean water at 20% lower prices for 2,000 households and addressing food security and economic hardship by reducing fish harvest loss.",18,Building markets and driving progress > Procuring carbon-free electricity,attribute,,20%,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,50,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,-30.0,False,False,False,0,"[{""start"": 256, ""end"": 259, ""kind"": ""qty"", ""term"": ""20%""}]"
"We also partnered with Clearloop to expand equitable access to clean energy and help decarbonize the grid in the Mississippi Delta region, enabling a 6.6-megawatt project in Mississippi through an upfront payment for long-term renewable energy credits.",18,Building markets and driving progress > Procuring carbon-free electricity,attribute,,6.6,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,37,0.0,0.0,0.0,True,False,False,False,True,-0.0541,0.4,25.7,False,False,False,0,"[{""start"": 150, ""end"": 153, ""kind"": ""qty"", ""term"": ""6.6""}]"
"In FY23, we procured 5.015 million metric tons of carbon removal in support of our carbon neutral and negative targets.",19,Building markets and driving progress > Advancing carbon dioxide removal (CDR),attribute,hedged,5.015 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,19,0.0,0.0,0.0526,True,False,False,False,False,0.0,0.2,54.7,False,False,False,0,"[{""start"": 21, ""end"": 34, ""kind"": ""qty"", ""term"": ""5.015 million""}]"
"In FY23, we contracted 5,015,019 metric tons of carbon removal to be retired over the next 15 years.",19,Building markets and driving progress > Advancing carbon dioxide removal (CDR),other,,"5,015,019 metric tons",,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,16,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,58.4,True,False,False,0,"[{""start"": 23, ""end"": 44, ""kind"": ""qty"", ""term"": ""5,015,019 metric tons""}]"
"In FY23, we procured 5.015 million metric tons of carbon removals.",19,Building markets and driving progress > Carbon Table 3–Tracking progress toward carbon negative by 2030,other,,5.015 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,10,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,57.9,False,False,False,0,"[{""start"": 21, ""end"": 34, ""kind"": ""qty"", ""term"": ""5.015 million""}]"
"Carbon removal contracted each year includes credits retired in the same year and to be retired in future years, in support of our annual in-year carbon neutrality and 2030 carbon negative targets.",19,Building markets and driving progress > Carbon Table 3–Tracking progress toward carbon negative by 2030,attribute,hedged,,2030,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,31,0.0,0.0,0.0645,False,True,False,False,False,0.0,0.2,25.3,True,False,False,0,"[{""start"": 168, ""end"": 172, ""kind"": ""baseline"", ""term"": ""2030""}]"
We support carbon-free electricity infrastructure through procurement and investment.,20,Building markets and driving progress > Carbon Table 3–Tracking progress toward carbon negative by 2030,attribute,hedged,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,9,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-18.5,False,False,False,0,[]
Meeting our carbon negative goals is tightly linked with global decarbonization.,20,Building markets and driving progress > Supporting global progress,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,11,0.0,0.0,0.0909,False,False,False,False,False,0.0,0.0,18.8,True,False,False,0,[]
"It’s a challenge that is bigger than any one company, but Microsoft has taken a first-mover approach, making long-term investments to bring more carbon-free electricity onto the grids where we operate.",20,Building markets and driving progress > Supporting global progress,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,32,0.0,0.0,0.0,False,False,False,False,True,-0.0312,0.2,28.9,False,False,False,0,"[{""start"": 7, ""end"": 16, ""kind"": ""negative"", ""term"": ""challenge""}]"
"Under this agreement, Powerex will match Microsoft’s hourly datacenter demand with direct deliveries of carbonfree hydro, solar, and wind power on a 24-hour, year-round basis—supplying reliable electricity to our datacenter while also supporting our 100/100/0 goal.",20,Building markets and driving progress > Partnering to scale clean energy,target,firm,24,,,,0.25,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,37,0.0,0.0,0.0541,True,False,False,False,False,0.0,0.2,6.9,False,True,False,0,"[{""start"": 149, ""end"": 151, ""kind"": ""qty"", ""term"": ""24""}]"
"The plant is expected to be online by 2028 and will target power generation of 50 MW or greater, dramatically shortening the projected timeline for commercially viable fusion energy.",20,Building markets and driving progress > Partnering to scale clean energy,target,firm,50,,2028,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,27,0.0,0.0741,0.1311,True,False,True,False,False,0.0,0.104,16.5,True,True,False,0,"[{""start"": 13, ""end"": 21, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 38, ""end"": 42, ""kind"": ""deadline"", ""term"": ""2028""}, {""start"": 79, ""end"": 81, ""kind"": ""qty"", ""term"": ""50""}]"
"The Deerfoot solar project in Canada (37 MW) is majority-owned (51%) by local First Nations, Chiniki and Goodstoney.",21,Building markets and driving progress > Partnering to scale clean energy,other,,51%,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,16,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,21.4,False,False,False,0,"[{""start"": 64, ""end"": 67, ""kind"": ""qty"", ""term"": ""51%""}]"
"In Oregon, we signed on as the major commercial partner on the Skyward Community Solar project, a solar farm in the Greater Portland area that generates nearly 3.6 million kilowatt-hours of clean energy each year.",21,Building markets and driving progress > Partnering to scale clean energy,attribute,,3.6 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,34,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,37.8,False,False,False,0,"[{""start"": 160, ""end"": 171, ""kind"": ""qty"", ""term"": ""3.6 million""}]"
"Clean electricity from the project is fed into the electric grid, replacing fossil fuels and reducing carbon emissions from our workplace operations.",21,Building markets and driving progress > Partnering to scale clean energy,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,22,0.0,0.0,0.0,False,False,False,False,True,0.0,0.2,23.0,True,False,False,0,[]
"In 2023, Microsoft entered a 10-year contract with World Energy for sustainable aviation fuel (SAF) certificates, aiming to replace 43.7 million gallons of fossil jet fuel, and jointly funded a large-scale global SAF purchase with International Airlines Group (IAG).",21,Building markets and driving progress > Partnering to scale clean energy,attribute,hedged,43.7 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,37,0.0,0.0,0.027,True,False,False,False,False,0.0,0.2,30.3,False,False,False,0,"[{""start"": 132, ""end"": 144, ""kind"": ""qty"", ""term"": ""43.7 million""}]"
"Microsoft entered a 10-year contract with World Energy for sustainable aviation fuel (SAF) certificates, aiming to replace 43.7 million gallons of fossil jet fuel.",21,Building markets and driving progress > Partnering to scale clean energy,attribute,hedged,43.7 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,23,0.0,0.0,0.0435,True,False,False,False,False,0.0,0.2,37.0,False,False,False,0,"[{""start"": 123, ""end"": 135, ""kind"": ""qty"", ""term"": ""43.7 million""}]"
"Today, one in four people live in countries facing high water stress, a number that is expected to increase to one in three by 2050.",23,Getting to water positive > Our approach,target,,,,2050,,0.25,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,24,0.0,0.0833,0.0617,False,False,True,False,False,0.0,0.0,69.7,True,False,False,0,"[{""start"": 87, ""end"": 95, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 127, ""end"": 131, ""kind"": ""deadline"", ""term"": ""2050""}]"
"In 2023, we nearly doubled our water replenishment portfolio, and met our 2030 water access target to provide 1.5 million people with access to clean water and sanitation services.",23,Getting to water positive > Our approach,other,,1.5 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,26,0.0,0.0,0.0385,True,False,False,False,False,0.0,0.2,44.0,False,False,False,0,"[{""start"": 110, ""end"": 121, ""kind"": ""qty"", ""term"": ""1.5 million""}]"
"In FY23, we met our water access target by providing more than 1.5 million people with access to clean water and sanitation solutions.",23,Getting to water positive > Our approach,other,,1.5 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,22,0.0,0.0,0.0455,True,False,False,False,False,0.0,0.2,61.1,False,False,False,0,"[{""start"": 63, ""end"": 74, ""kind"": ""qty"", ""term"": ""1.5 million""}]"
Our datacenter strategy puts us on track to achieve a 40% water intensity reduction target by 2030.,24,Getting to water positive > Our approach,target,,40%,2030,2030,,0.75,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,15,0.0,0.0,0.1533,True,True,True,False,False,0.0,0.6,33.7,False,False,False,0,"[{""start"": 54, ""end"": 57, ""kind"": ""qty"", ""term"": ""40%""}, {""start"": 94, ""end"": 98, ""kind"": ""baseline"", ""term"": ""2030""}]"
We will provide 1.5 million people with access to clean water and sanitation services by 2030.,25,Our approach continued Our journey to water positive > Our targets,target,firm,1.5 million,2030,2030,,0.75,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,14,0.0,0.0,0.1629,True,True,True,False,False,0.0,0.6,60.7,False,True,False,0,"[{""start"": 16, ""end"": 27, ""kind"": ""qty"", ""term"": ""1.5 million""}, {""start"": 89, ""end"": 93, ""kind"": ""baseline"", ""term"": ""2030""}]"
"We will make progress against our target to improve water use efficiency by 40% across our global, owned datacenter operations by 2030, from a 2022 baseline.",25,Our approach continued Our journey to water positive > Our targets,target,firm,40%,2022,2030,,0.75,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,23,0.0,0.0,0.1504,True,True,True,False,False,0.0435,0.6,29.0,False,True,False,1,"[{""start"": 13, ""end"": 21, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 76, ""end"": 79, ""kind"": ""qty"", ""term"": ""40%""}, {""start"": 130, ""end"": 134, ""kind"": ""deadline"", ""term"": ""2030""}, {""start"": 143, ""end"": 147, ""kind"": ""baseline"", ""term"": ""2022""}]"
"In FY23, we contracted for replenishment projects that are estimated to provide more than 25 million m cubed in volumetric water benefit over the lifetime of these projects.",25,Our approach continued Our journey to water positive > Our progress,other,,25 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,27,0.0,0.0741,0.0,True,False,False,False,False,0.0,0.0,25.9,True,False,False,0,"[{""start"": 59, ""end"": 68, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 90, ""end"": 100, ""kind"": ""qty"", ""term"": ""25 million""}]"
"Since the inception of this program, projects contracted are estimated to provide more than 61 million m cubed in volumetric water benefit.",25,Our approach continued Our journey to water positive > Our progress,other,,61 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,21,0.0,0.0952,0.0,True,False,False,False,False,0.0,0.0,28.4,True,False,False,0,"[{""start"": 61, ""end"": 70, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 92, ""end"": 102, ""kind"": ""qty"", ""term"": ""61 million""}]"
"In FY23, we met our water access target by providing more than 1.5 million people with access to clean water and sanitation solutions in Brazil, Chile, India, Indonesia, and Mexico.",25,Our approach continued Our journey to water positive > Our progress,other,,1.5 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,29,0.0,0.0,0.0345,True,False,False,False,False,0.0,0.2,49.2,False,False,False,0,"[{""start"": 63, ""end"": 74, ""kind"": ""qty"", ""term"": ""1.5 million""}]"
"In FY23, we contracted for replenishment projects that are estimated to provide more than 25.4 million m3 in volumetric water benefit.",25,Our approach continued Our journey to water positive > Our progress,other,,25.4 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,20,0.0,0.1,0.0,True,False,False,False,False,0.0,0.0,40.2,True,False,False,0,"[{""start"": 59, ""end"": 68, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 90, ""end"": 102, ""kind"": ""qty"", ""term"": ""25.4 million""}]"
Improvements as part of our Redmond campus modernization project are estimated to yield over 50% reduction in water use for new facilities.,26,Our approach continued Our journey to water positive > Our progress,other,,50%,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,21,0.0,0.0952,0.0,True,False,False,False,False,0.0,0.0,20.3,True,False,False,0,"[{""start"": 69, ""end"": 78, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 93, ""end"": 96, ""kind"": ""qty"", ""term"": ""50%""}]"
This allows teams to target only non-potable sources for non-potable end-use and increase the use of recycled water and greywater.,26,Our approach continued Our journey to water positive > Advancing best practices,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,20,0.0,0.0,0.05,False,False,False,False,False,0.0,0.0,38.5,False,False,False,0,[]
These improvements are estimated to yield over 50% reduction in water use for the new facilities compared to pre-modernization.,26,Our approach continued Our journey to water positive > Reducing water use at our campuses,other,,50%,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,18,0.0,0.1111,0.0,True,False,False,False,False,0.0,0.0,10.0,True,False,False,0,"[{""start"": 23, ""end"": 32, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 47, ""end"": 50, ""kind"": ""qty"", ""term"": ""50%""}]"
"Indoors, we estimate a reduction in water use of over 7 million gallons annually, through implementing efficient features and constructing cisterns for rainwater capture.",26,Our approach continued Our journey to water positive > Reducing water use at our campuses,other,,7 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,23,0.0,0.0435,0.0,True,False,False,False,False,0.0,0.026,10.6,False,False,False,0,"[{""start"": 12, ""end"": 20, ""kind"": ""hedge"", ""term"": ""estimate""}, {""start"": 54, ""end"": 63, ""kind"": ""qty"", ""term"": ""7 million""}]"
"Outdoors, we estimate a reduction in irrigation water of over 30 million gallons annually, through planting native and adaptive vegetation as well as installing efficient irrigation systems.",26,Our approach continued Our journey to water positive > Reducing water use at our campuses,other,,30 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,26,0.0,0.0385,0.0385,True,False,False,False,False,0.0,0.046,1.5,False,False,False,0,"[{""start"": 13, ""end"": 21, ""kind"": ""hedge"", ""term"": ""estimate""}, {""start"": 62, ""end"": 72, ""kind"": ""qty"", ""term"": ""30 million""}]"
We estimate that our Thermal Energy Center will help save over 10 million gallons of water per year.,26,Our approach continued Our journey to water positive > Reducing water use at our campuses,other,firm,10 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,17,0.0,0.0588,0.0588,True,False,False,False,False,0.0,0.0,55.2,False,True,False,0,"[{""start"": 3, ""end"": 11, ""kind"": ""hedge"", ""term"": ""estimate""}, {""start"": 63, ""end"": 73, ""kind"": ""qty"", ""term"": ""10 million""}]"
"In 2023, we expanded our usage of alternative water sources, such as reclaimed and recycled water, in Texas, Washington, California, and Singapore, further reducing our dependence on freshwater supply.",27,Our approach continued Our journey to water positive > Innovations at datacenters,attribute,,"2023,",,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,28,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,6.2,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2023,""}]"
"As of July 2023, we invested more than $16 million in 49 replenishment projects around the world, for more than 61 million m3 of potential volumetric water benefits (the equivalent volume of 24,000 Olympic size swimming pools) over the lifetime of the projects.",28,Our approach continued Our journey to water positive > Innovations at datacenters,other,,16 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,38,0.0,0.0263,0.0,True,False,False,False,False,0.0,0.095,19.1,False,False,False,0,"[{""start"": 40, ""end"": 50, ""kind"": ""qty"", ""term"": ""16 million""}, {""start"": 80, ""end"": 86, ""kind"": ""hedge"", ""term"": ""around""}]"
"By 2030, we expect to replenish more water than we consume across our entire direct operations globally and replenish all of that water in approximately 40 priority high water stress locations where we operate.",28,61M m cubed,target,,"2030,",,2030,global,0.75,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,32,0.0,0.0625,0.0512,True,False,True,True,False,0.0,0.35,15.7,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2030,""}, {""start"": 12, ""end"": 18, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 139, ""end"": 152, ""kind"": ""hedge"", ""term"": ""approximately""}]"
"Since year one, we have contracted 49 replenishment programs in water-stressed basins, which are expected to deliver more than 61 million m cubed of replenishment volume over their lifetime.",28,61M m cubed > Water Table 2–Replenishing more water than we consume,other,,61 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,27,0.0,0.0741,0.0,True,False,False,False,False,0.0,0.0,22.8,True,False,False,0,"[{""start"": 97, ""end"": 105, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 127, ""end"": 137, ""kind"": ""qty"", ""term"": ""61 million""}]"
"We have invested more than $3 million to improve water access in Brazil, India, Indonesia, Mexico, and Chile.",30,61M m cubed > Addressing water loss and improving resilience,other,,3 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,17,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,40.3,False,False,False,0,"[{""start"": 28, ""end"": 37, ""kind"": ""qty"", ""term"": ""3 million""}]"
"As of 2023, having invested more than $3 million to support communities in Brazil, India, Indonesia, Mexico, and Chile, we have reached our target to provide more than 1.5 million people with access to water or sanitation services.",30,61M m cubed > Increasing access to water and sanitation,target,hedged,3 million,,,,0.25,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,35,0.0,0.0,0.0286,True,False,False,False,False,0.0,0.2,41.6,False,False,False,0,"[{""start"": 39, ""end"": 48, ""kind"": ""qty"", ""term"": ""3 million""}]"
This work represents our third water-related investment advanced through Microsoft’s $1 billion Climate Innovation Fund.,30,61M m cubed > Increasing access to water and sanitation,other,,1 billion,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,15,0.0,0.0,0.0,True,False,False,False,False,0.0667,0.2,11.1,False,False,False,1,"[{""start"": 86, ""end"": 95, ""kind"": ""qty"", ""term"": ""1 billion""}]"
We met our target to provide more than 1.5 million people with access to water and sanitation services.,30,61M m cubed > Enhancing and sustaining the availability of safe drinking water,other,,1.5 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,17,0.0,0.0,0.0588,True,False,False,False,False,0.0,0.2,63.8,False,False,False,0,"[{""start"": 39, ""end"": 50, ""kind"": ""qty"", ""term"": ""1.5 million""}]"
"C Through our collaboration with Water.org, more than 900,000 people have been reached in the states of Andhra Pradesh, Karnataka, Maharashtra, Tamil Nadu, Telangana, and others.",31,61M m cubed > Enhancing and sustaining the availability of safe drinking water,achievement,achievement,"900,000",,,,0.33,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,26,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,40.7,True,False,False,0,"[{""start"": 54, ""end"": 61, ""kind"": ""qty"", ""term"": ""900,000""}]"
"Water.org reached over 500,000 people throughout Indonesia, primarily in the regions of East, West and Central Java.",31,61M m cubed > Enhancing and sustaining the availability of safe drinking water,achievement,achievement,"500,000",,,,0.33,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,17,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,48.9,False,False,False,0,"[{""start"": 23, ""end"": 30, ""kind"": ""qty"", ""term"": ""500,000""}]"
"Through our Climate Innovation Fund, we have invested $45 million in scaling water solutions.",32,61M m cubed > Enhancing and sustaining the availability of safe drinking water,other,,45 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,13,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,37.5,False,False,False,0,"[{""start"": 55, ""end"": 65, ""kind"": ""qty"", ""term"": ""45 million""}]"
"Our Climate Innovation Fund has invested $45 million in scaling innovative water solutions, including $25 million in WaterEquity’s water and climate resilience strategy in FY23.",32,61M m cubed > Scaling water solutions,other,,45 million,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,24,0.0,0.0,0.0,True,False,False,False,False,0.0417,0.2,2.7,False,False,False,1,"[{""start"": 42, ""end"": 52, ""kind"": ""qty"", ""term"": ""45 million""}, {""start"": 64, ""end"": 74, ""kind"": ""positive"", ""term"": ""innovative""}]"
"In the United States and in many other countries around the world, less than 1% of water used is recycled today; in contrast, some countries, like Israel, recycle roughly 90% of their wastewater.",33,61M m cubed > Scaling water solutions,attribute,,1%,,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,31,0.0323,0.0645,0.0,True,False,False,False,False,0.0,0.0,36.2,True,False,False,0,"[{""start"": 28, ""end"": 32, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 49, ""end"": 55, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 77, ""end"": 79, ""kind"": ""qty"", ""term"": ""1%""}, {""start"": 163, ""end"": 170, ""kind"": ""hedge"", ""term"": ""roughly""}]"
This is why Microsoft is working to increase the procurement of recycled or reclaimed nonpotable water in our datacenters and other facilities.,33,61M m cubed > Scaling water solutions,attribute,,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,22,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,19.2,False,False,False,0,[]
"The Coalition will work to advance policy solutions and build partnerships between recycled water utilities, regulatory agencies, and industry.",33,61M m cubed > Scaling water solutions,attribute,firm,,,,,0.0,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,19,0.0,0.0,0.0526,False,False,False,False,False,0.0526,0.0,-3.9,False,True,False,1,"[{""start"": 27, ""end"": 34, ""kind"": ""positive"", ""term"": ""advance""}]"
"Microsoft is supporting The Nature Conservancy working with the Jicarilla Apache Nation, and the New Mexico Interstate Stream Commission (NMISC), in implementing a first-of-its-kind water sharing agreement that allows the NMISC to lease up to 20,000 acre-feet of water per year from the Nation to benefit threatened, endangered, and sensitive fish species and increase water security for New Mexico.",33,61M m cubed > Scaling water solutions,other,,"20,000 acre",,,,0.5,data/raw/microsoft/2023_sustainablity_report.pdf,False,False,microsoft,2023,True,58,0.0,0.0172,0.0,True,False,False,False,False,0.0,0.131,-12.5,False,False,False,0,"[{""start"": 237, ""end"": 242, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 243, ""end"": 254, ""kind"": ""qty"", ""term"": ""20,000 acre""}]"
