sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"96 percent of the electricity purchased for our operations was ­re­newable (94 percent in 2023), including 20 percent from power ­purchase agreements with new renewable electricity generation, which supply us with long-term renewable energy at a fixed price and increase the amount of renewable electricity on electrical grids.",35,Total GHG emissions (tonnes CO2e),other,,96 percent,,,own operations,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,45,0.0,0.0,0.0,True,False,False,True,True,0.0,0.6,-9.9,False,False,False,0,"[{""start"": 0, ""end"": 10, ""kind"": ""qty"", ""term"": ""96 percent""}]"
"These changes led to a decrease in emissions from end-of-life treatment by 30 percent or 26,613 tonnes CO2e for 2023, compared to what was reported in our 2023 sustainability disclosure.",35,Total GHG emissions (tonnes CO2e),other,,30 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,27,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,32.2,True,False,False,0,"[{""start"": 75, ""end"": 85, ""kind"": ""qty"", ""term"": ""30 percent""}]"
"These changes led to a combined increase in emissions within other expenditures by 25 percent or 119,792 tonnes CO2e for 2023, compared to what was reported in our last year report.",35,Total GHG emissions (tonnes CO2e),other,,25 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,29,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,37.4,True,False,False,0,"[{""start"": 83, ""end"": 93, ""kind"": ""qty"", ""term"": ""25 percent""}]"
"This led to a decrease in emissions from these activities of 5 percent or 188,290 tonnes of CO2e for 2023.",35,Total GHG emissions (tonnes CO2e),other,,5 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,18,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,66.4,False,False,False,0,"[{""start"": 61, ""end"": 70, ""kind"": ""qty"", ""term"": ""5 percent""}]"
"This led to an increase of emissions from these activities by 1 percent or by 42,546 tonnes CO2e for 2023, ­compared to what was reported in our 2023 sustainability disclosure.",35,Total GHG emissions (tonnes CO2e),other,,1 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,27,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,35.3,True,False,False,0,"[{""start"": 62, ""end"": 71, ""kind"": ""qty"", ""term"": ""1 percent""}]"
"We will include these in the reporting scope in the future, as well as in our target to phase out on-site coal entirely from all garment suppliers, in tiers 1, 2 and 3.",35,Total GHG emissions (tonnes CO2e),target,firm,"1,",,,,0.25,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,30,0.0,0.0,0.1,True,False,False,False,False,0.0,0.2,60.8,False,True,False,0,"[{""start"": 157, ""end"": 159, ""kind"": ""qty"", ""term"": ""1,""}]"
"For our full scope 3 emissions, including the use-phase all these changes corresponds to a decrease of 1 percent or 119,159 tonnes CO2e for 2023 and a 2 percent or 275,732 tonnes CO2e increase for 2019, and an additional absolute decrease between 2019 and 2023 of 394,890 tonnes CO2e compared to what was reported in our 2023 sustainability disclosure.",35,Total GHG emissions (tonnes CO2e),other,,1 percent,,,Scope 3,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,51,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,14.1,True,False,False,0,"[{""start"": 103, ""end"": 112, ""kind"": ""qty"", ""term"": ""1 percent""}]"
This update results in an increase in scope 1 & 2 emissions by 1 percent or 457 tonnes CO2e for 2023 compared to what was reported in our 2023 sustainability disclosure.,35,Total GHG emissions (tonnes CO2e),other,,1 percent,,,Scope 1,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,25,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,35.9,True,False,False,0,"[{""start"": 63, ""end"": 72, ""kind"": ""qty"", ""term"": ""1 percent""}]"
"For the baseline year, we have adjusted refrigerants data due to incorrect square meter data used for stores in 2019, resulting in a decrease of 2 percent or 1,458 tonnes CO2e in scope 1 and 2 for that year compared to what was reported in 2023.",35,Total GHG emissions (tonnes CO2e),other,,2 percent,,,Scope 1,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,41,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,33.2,True,False,False,0,"[{""start"": 145, ""end"": 154, ""kind"": ""qty"", ""term"": ""2 percent""}]"
Safe products free from harmful chemicals We aim for 100 percent compliance with ZDHC MRSL across all chemical inputs and wastewater.,35,Chemicals and water pollution,other,hedged,100 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,20,0.0,0.0,0.05,True,False,False,False,False,0.0,0.2,46.9,False,False,False,0,"[{""start"": 53, ""end"": 64, ""kind"": ""qty"", ""term"": ""100 percent""}]"
"In addition, we have maintained steady progress toward our target of 100 percent MRSL compliance for chemical inputs and wastewater in tier 1 and 2 production factories, where we have similar results as last year.",36,Our chemical roadmap > • Best available chemistries promoting innovation and,other,,100 percent,,,supply chain (tier 1),1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,32,0.0,0.0,0.0312,True,False,False,True,False,0.0312,0.4,28.9,False,False,False,1,"[{""start"": 39, ""end"": 47, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 69, ""end"": 80, ""kind"": ""qty"", ""term"": ""100 percent""}]"
"Investment We invest in innovations to improve water management, introduce new recycled materials and regenerative landscape projects.",36,Our chemical roadmap > • Development of roadmaps. We assist our key suppliers in creating cus­,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,17,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-9.5,False,False,False,0,[]
"Water recycling in our supply chain ramped up to 19.6 percent in 2024, compared to 12.2 percent in 2022.",37,Our focus areas for water,other,,19.6 percent,,,supply chain,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,15,0.0,0.0667,0.0,True,False,False,True,False,0.0,0.133,66.4,False,False,False,0,"[{""start"": 43, ""end"": 48, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 49, ""end"": 61, ""kind"": ""qty"", ""term"": ""19.6 percent""}]"
Reduce We are reducing our impact by increasing the recycled content of our products and using greater amounts of certified materials such as responsible wool and wood from FSC certified forests.,37,"Biodiversity, ecosystems and land-use",attribute,firm,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,31,0.0323,0.0,0.0,False,False,False,False,False,0.0323,0.0,30.7,False,False,False,1,"[{""start"": 142, ""end"": 153, ""kind"": ""vague"", ""term"": ""responsible""}]"
Our actions related to ­minimising land conversion therefore include efforts to increase the use of sustainably sourced and recycled materials when planning our collections.,37,Our biodiversity focus areas and the ARRRT framework,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,24,0.0,0.0,0.0417,False,False,False,False,False,0.0,0.0,13.3,False,False,False,0,[]
Re-Down (recycled down and feathers) collection from ARKET.,38,Our biodiversity focus areas and the ARRRT framework,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,8,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,40.1,False,False,False,0,[]
"We aim to achieve this by shifting towards recycled or sustainably sourced materials, and by optimising our production and resource use, and scaling circular business models and solutions across our value chain.",38,Resource use and circularity,attribute,hedged,,,,value chain,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,32,0.0,0.0,0.0312,False,False,False,True,False,0.0,0.2,18.4,False,False,False,0,[]
"Increase the share of recycled or sustainably sourced materials Our material targets are set by evaluating the risk, impact and availability of recycled or sustainably sourced material alternatives and by considering the sustainability criteria set by external organisations such as Textile Exchange.",38,Resource use and circularity,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,42,0.0,0.0,0.0238,False,False,False,False,False,-0.0238,0.0,-23.1,False,False,False,0,"[{""start"": 111, ""end"": 115, ""kind"": ""negative"", ""term"": ""risk""}]"
"Some of our detailed material targets are also part of an external commitment, for example the 2025 Recycled Polyester Challenge ­(Textile Exchange).",38,Resource use and circularity,attribute,firm,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,21,0.0,0.0,0.0952,False,False,False,False,False,-0.0476,0.0,28.4,False,False,False,0,"[{""start"": 119, ""end"": 128, ""kind"": ""negative"", ""term"": ""Challenge""}]"
"Our target is to use 100 percent recycled or sustainably sourced materials in our commercial products by 2030, ideally with at least half coming from ­recycled sources.",38,Resource use and circularity,target,,100 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,25,0.0,0.0,0.1,True,False,True,False,False,0.0,0.4,32.6,False,False,False,0,"[{""start"": 21, ""end"": 32, ""kind"": ""qty"", ""term"": ""100 percent""}, {""start"": 105, ""end"": 109, ""kind"": ""deadline"", ""term"": ""2030""}]"
"We have set targets to reduce our plastic packaging volume by 25 percent by 2025, against a 2018 baseline, and use 100 percent recycled or sustainably sourced packaging materials by 2030.",38,Resource use and circularity,target,,25 percent,2018,2025,,0.75,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,26,0.0,0.0,0.0969,True,True,True,False,False,0.0,0.6,27.5,False,False,False,0,"[{""start"": 62, ""end"": 72, ""kind"": ""qty"", ""term"": ""25 percent""}, {""start"": 76, ""end"": 80, ""kind"": ""deadline"", ""term"": ""2025""}, {""start"": 92, ""end"": 96, ""kind"": ""baseline"", ""term"": ""2018""}]"
"To reach these targets, we use materials for our products and packaging that are recycled or sustainably sourced.",38,Resource use and circularity,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,18,0.0,0.0,0.0556,False,False,False,False,False,0.0,0.0,47.6,True,False,False,0,[]
"Finally, we collaborate with our suppliers and the wider fashion industry to promote the production and sourcing of recycled and sustainably sourced materials.",38,Resource use and circularity,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,23,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,18.0,False,False,False,0,[]
We focus on increasing the use of recycled or sustainably sourced materials across our value chain.,38,Resource use and circularity,attribute,,,,,value chain,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,16,0.0,0.0,0.0,False,False,False,True,False,0.0,0.2,37.3,False,False,False,0,[]
"We aim for zero waste to end up in landfills, and that we recirculate products and materials at their highest value.",38,Resource use and circularity > Waste prevention and ­management,attribute,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,21,0.0,0.0,0.0476,False,False,False,False,False,0.0,0.0,60.6,False,False,False,0,[]
"Investing in new sourcing and recycling technologies To increase the availability of recycled or sustainably sourced materials and make them more affordable, we support the development, testing and scaling of alternative materials and recycling infrastructure at various stages.",39,Our focus areas for resource use and circularity,attribute,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,38,0.0263,0.0,0.0,False,False,False,False,False,0.0,0.0,-9.8,False,False,False,0,"[{""start"": 263, ""end"": 270, ""kind"": ""vague"", ""term"": ""various""}]"
"In 2024, H&M Group spent SEK 1.7 billion on decarbonisation activities across the value chain, for example replacing conventional materials with recycled or sustainably sourced materials which stand for the bigger part of the spend, as well as phasing out fossil fuels and supporting energy efficiency initiatives.",39,Our focus areas for resource use and circularity,attribute,,1.7 billion,,,value chain,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,46,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,23.5,False,False,False,0,"[{""start"": 29, ""end"": 40, ""kind"": ""qty"", ""term"": ""1.7 billion""}]"
"In addition, together with Vargas Holding, we launched Syre, a venture to scale textile-to-textile recycled polyester.",39,Our focus areas for resource use and circularity,attribute,achievement,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,16,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,16.1,False,False,False,0,[]
"For packaging, we have already made significant progress towards our ­target to design all our plastic packaging for reuse and recycling by 2025.",39,Our focus areas for resource use and circularity,target,,,,2025,,0.25,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,22,0.0455,0.0,0.0655,False,False,True,False,False,0.0455,0.018,38.4,False,False,False,1,"[{""start"": 36, ""end"": 47, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 48, ""end"": 56, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 140, ""end"": 144, ""kind"": ""deadline"", ""term"": ""2025""}]"
"Guided by the Ellen MacArthur Foundation’s ­circular economy principles and the EU Waste Hierarchy, we aim to circulate products and materials at their highest value, and ultimately, for zero waste to end up in landfills.",39,The way our strategy aligns with the EU waste hierarchy > Waste disposal,attribute,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,36,0.0,0.0,0.0278,False,False,False,False,False,0.0,0.0,19.9,False,False,False,0,[]
"Not all sustainably sourced materials can be naturally grown or cultivated, i.e. minerals or stones.",40,Our product materials > Share of recycled or sustainably sourced material in packaging,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,16,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,37.5,False,False,False,0,[]
Progress towards targets in 2024 We continued to increase the share of recycled and sustainably sourced materials.,40,Our product materials > Share of material in plastic packaging,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,16,0.0625,0.0,0.0625,False,False,False,False,False,0.0625,0.0,32.0,False,False,False,1,"[{""start"": 0, ""end"": 8, ""kind"": ""positive"", ""term"": ""Progress""}, {""start"": 36, ""end"": 45, ""kind"": ""vague"", ""term"": ""continued""}]"
"In 2024, 89 percent of the materials used for our commercial products were recycled or sustainably sourced, which is well on track towards our 2030 goal.",40,Our product materials > Share of material in plastic packaging,attribute,,89 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,23,0.0,0.0,0.0435,True,False,False,False,False,0.0,0.2,47.4,True,False,False,0,"[{""start"": 9, ""end"": 19, ""kind"": ""qty"", ""term"": ""89 percent""}]"
We continued to increase the shares of recycled or sustainably sourced materials and plastic packaging designed for reuse and ­recycling.,40,Our product materials > Share of material in plastic packaging,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,20,0.05,0.0,0.0,False,False,False,False,False,0.0,0.0,21.6,False,False,False,0,"[{""start"": 3, ""end"": 12, ""kind"": ""vague"", ""term"": ""continued""}]"
"In 2024, 29.5 percent of materials used in our commercial products came from recycled sources, almost reaching our 30 percent target a year early.",40,Our product materials > Share of material in plastic packaging,attribute,,29.5 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,21,0.0,0.0,0.0476,True,False,False,False,False,0.0,0.2,51.1,False,False,False,0,"[{""start"": 9, ""end"": 21, ""kind"": ""qty"", ""term"": ""29.5 percent""}]"
This success was mainly due to an increase in the share of recycled polyester.,40,Our product materials > Share of material in plastic packaging,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,14,0.0,0.0,0.0,False,False,False,False,False,0.0714,0.0,65.7,False,False,False,1,"[{""start"": 5, ""end"": 12, ""kind"": ""positive"", ""term"": ""success""}]"
"In 2024, 94 percent of all polyester used was re­­ cycled, showing significant progress towards our 2025 target of using 100 percent recycled materials.",40,Our product materials > Share of material in plastic packaging,attribute,,94 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,20,0.05,0.0,0.05,True,False,False,False,False,0.05,0.0,25.8,False,False,False,1,"[{""start"": 9, ""end"": 19, ""kind"": ""qty"", ""term"": ""94 percent""}, {""start"": 67, ""end"": 78, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 79, ""end"": 87, ""kind"": ""positive"", ""term"": ""progress""}]"
"For packaging, we increased the share of recycled materials to 52 percent.",40,Our product materials > Share of material in plastic packaging,attribute,,52 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,11,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,41.9,False,False,False,0,"[{""start"": 63, ""end"": 73, ""kind"": ""qty"", ""term"": ""52 percent""}]"
This increase was mainly driven by our continued priority to use recycled plastic.,40,Our product materials > Share of material in plastic packaging,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,13,0.0769,0.0,0.0,False,False,False,False,False,0.0,0.0,44.0,True,False,False,0,"[{""start"": 39, ""end"": 48, ""kind"": ""vague"", ""term"": ""continued""}]"
"For sustainably sourced materials we continued to increase the share of wool certified to the Responsible Wool Standard (RWS) as well as the share of sustainably sourced man-made cellulosic fibres and FSC certified wood and wood-based materials, for both commercial products and for packaging.",40,Our product materials > Share of material in plastic packaging,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,44,0.0455,0.0,0.0,False,False,False,False,False,0.0227,0.0,12.2,False,False,False,1,"[{""start"": 37, ""end"": 46, ""kind"": ""vague"", ""term"": ""continued""}, {""start"": 94, ""end"": 105, ""kind"": ""vague"", ""term"": ""Responsible""}]"
The packaging used by Sellpy meets the requirement of at least 65 percent of recycled material.,42,Our product materials > • Climate Change Mitigation (CCM) 7.7 Acquisition and ownership of build­,attribute,,65 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,15,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,39.3,False,False,False,0,"[{""start"": 63, ""end"": 73, ""kind"": ""qty"", ""term"": ""65 percent""}]"
"Less severe climate impacts within the net zero and delayed ­transition scenarios, coupled with improved resilience, mean that cotton prices are less severely impacted in these scenarios, but overall risks are still judged to be high.",45,TCFD climate risk analysis > PHYSICAL RISK 1 – INCREASED PRICE OF COTTON,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,36,0.0278,0.0,0.0,False,False,False,False,False,-0.1111,0.0,22.2,False,False,False,0,"[{""start"": 52, ""end"": 59, ""kind"": ""negative"", ""term"": ""delayed""}, {""start"": 96, ""end"": 104, ""kind"": ""vague"", ""term"": ""improved""}, {""start"": 200, ""end"": 205, ""kind"": ""negative"", ""term"": ""risks""}]"
"By 2040, many of H&M Group’s major production markets may have developed their emission ­trading schemes further.",46,TCFD climate risk analysis > TRANSITION RISK 1 – CARBON TAXES OR TOLLS INCREASING SOURCING COSTS,target,hedged,"2040,",,2040,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,18,0.0556,0.0556,0.0756,True,False,True,False,False,0.0,0.1,42.9,False,False,True,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2040,""}, {""start"": 9, ""end"": 13, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 54, ""end"": 57, ""kind"": ""hedge"", ""term"": ""may""}]"
"In this time-horizon, carbon pricing materialises most significantly in a Net Zero scenario, with later and lower carbon prices in the delayed transition, and hot house scenarios.",46,TCFD climate risk analysis > TRANSITION RISK 1 – CARBON TAXES OR TOLLS INCREASING SOURCING COSTS,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,27,0.0741,0.0,0.0,False,False,False,False,False,-0.0741,0.0,13.4,False,False,False,0,"[{""start"": 55, ""end"": 68, ""kind"": ""vague"", ""term"": ""significantly""}, {""start"": 135, ""end"": 142, ""kind"": ""negative"", ""term"": ""delayed""}]"
"It is very likely that H&M Group’s exposure to carbon pricing will materialise prior to reaching the net zero 2040 target, but by reducing emissions the impact of any pricing schemes would be mitigated, and earlier decarbonisation leads to less ­exposure to any pricing scheme.",46,TCFD climate risk analysis > Risk Mitigation,target,firm,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,46,0.0,0.0435,0.0435,False,False,False,False,False,0.0,0.0,13.0,True,True,True,0,"[{""start"": 11, ""end"": 17, ""kind"": ""hedge"", ""term"": ""likely""}, {""start"": 183, ""end"": 188, ""kind"": ""hedge"", ""term"": ""would""}]"
"Furthermore, the company focuses on innovative solutions aimed at increasing use of recycled materials.",46,TCFD climate risk analysis > • New solutions and innovations. Climate change increases the need for,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,14,0.0,0.0,0.0714,False,False,False,False,False,0.0714,0.0,-0.7,False,False,False,1,"[{""start"": 36, ""end"": 46, ""kind"": ""positive"", ""term"": ""innovative""}]"
H&M Group also has a EUR 500 million sustainability-linked bond outstanding since 2021 focused on increasing recycled material in commercial goods and GHG emission reduction.,46,TCFD climate risk analysis > • Financing sustainable investments. Reducing climate impact requires,attribute,,500 million,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,24,0.0,0.0,0.0,True,False,False,False,False,0.0417,0.2,9.8,False,False,False,1,"[{""start"": 25, ""end"": 36, ""kind"": ""qty"", ""term"": ""500 million""}, {""start"": 64, ""end"": 75, ""kind"": ""positive"", ""term"": ""outstanding""}]"
"GHG emissions by 56 percent by 2030, and a target to reach net zero by 2040, with a minimum absolute GHG emission reduction of 90 percent.",46,TCFD climate risk analysis > • Financing sustainable investments. Reducing climate impact requires,target,,56 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,22,0.0,0.0,0.1564,True,False,True,False,False,0.0,0.4,46.1,False,False,False,0,"[{""start"": 17, ""end"": 27, ""kind"": ""qty"", ""term"": ""56 percent""}, {""start"": 31, ""end"": 35, ""kind"": ""deadline"", ""term"": ""2030""}]"
"The group is making good progress towards these targets, having re­duced scope 3 emissions by 24 percent in 2024, against a 2019 baseline.",46,TCFD climate risk analysis > • Financing sustainable investments. Reducing climate impact requires,other,,24 percent,2019,,Scope 3,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,20,0.0,0.0,0.05,True,True,False,True,False,0.05,0.6,51.2,False,False,False,1,"[{""start"": 25, ""end"": 33, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 94, ""end"": 104, ""kind"": ""qty"", ""term"": ""24 percent""}, {""start"": 124, ""end"": 128, ""kind"": ""baseline"", ""term"": ""2019""}]"
"H&M Group is ­making good progress towards increasing the share of recycled materials, reaching a total share of 29.5 percent in 2024 for the full material basket, and 12 percent for ­cotton specifically.",46,TCFD climate risk analysis > • Reducing climate-related business risks. Climate change may influence,attribute,,29.5 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,31,0.0,0.0,0.0,True,False,False,False,False,0.0323,0.2,49.2,False,False,False,1,"[{""start"": 26, ""end"": 34, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 113, ""end"": 125, ""kind"": ""qty"", ""term"": ""29.5 percent""}]"
Our efforts related to the land-rights and livelihoods of people living in affected communities are focused on increasing the use of recycled and sustainably sourced materials and maximising the value of material resources and products by keeping them in use longer.,53,Affected communities,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,41,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,6.3,True,False,False,0,[]
"H&M Group has an ambition to lead the change towards achieving a circular fashion industry with net zero climate impact, while being a fair and equal company.",56,Business conduct > Confirmed cases of non-compliance with minimum requirements1,target,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,28,0.0,0.0,0.0357,False,False,False,False,False,0.0,0.0,45.5,False,False,False,0,[]
"In line with our ambition to reduce our dependency on virgin resources, we aim to increase our share of recycled animal fibres and we are also exploring alternative materials that can offer the same qualities.",56,Business conduct > Confirmed cases of non-compliance with minimum requirements1,target,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,35,0.0,0.0,0.0571,False,False,False,False,False,0.0,0.0,23.9,False,False,False,0,[]
The brands are working to shift to more ­circular business models for their products and services and are increasing the percentage of recycled and sustainably sourced materials in their collections.,58,Administration report,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,30,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,26.9,False,False,False,0,[]
"The H&M group has three long-term targets: long-term sales growth of at least 10 percent per year, an operating margin that exceeds 10 percent and a 56 percent reduction in greenhouse gas emissions1 no later than 2030, with 2019 as a baseline.",58,Administration report,target,,10 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,38,0.0,0.0,0.0263,True,False,True,False,False,0.0,0.4,39.1,False,False,False,0,"[{""start"": 78, ""end"": 88, ""kind"": ""qty"", ""term"": ""10 percent""}, {""start"": 213, ""end"": 217, ""kind"": ""deadline"", ""term"": ""2030""}]"
During the year we further reduced our emissions in Scope 32 and are well on the way to our longterm target of an absolute reduction of 56 percent by 2030.,8,Sustainability efforts recognised,target,achievement,56 percent,,2030,Scope 3,0.75,data/raw/hm/2025_sustainability_report.pdf,False,False,hm,2025,True,27,0.0,0.0,0.0941,True,False,True,True,False,0.0,0.6,54.1,False,False,False,0,"[{""start"": 136, ""end"": 146, ""kind"": ""qty"", ""term"": ""56 percent""}, {""start"": 150, ""end"": 154, ""kind"": ""deadline"", ""term"": ""2030""}]"
"A 56 percent absolute reduction in greenhouse gas emissions1 no later than 2030, with 2019 as a baseline.",12,"Product, experience and brand in harmony",target,,56 percent,,2030,,0.5,data/raw/hm/2025_sustainability_report.pdf,False,False,hm,2025,True,15,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,45.0,False,False,False,0,"[{""start"": 2, ""end"": 12, ""kind"": ""qty"", ""term"": ""56 percent""}, {""start"": 75, ""end"": 79, ""kind"": ""deadline"", ""term"": ""2030""}]"
During the year our greenhouse gas emissions in Scope 1 and 2 decreased by 41 percent and in Scope 3 by 34.6 percent.,12,Ambitious long-term targets,other,,41 percent,,,Scope 1; Scope 3,1.0,data/raw/hm/2025_sustainability_report.pdf,False,False,hm,2025,True,18,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,75.5,False,False,False,0,"[{""start"": 75, ""end"": 85, ""kind"": ""qty"", ""term"": ""41 percent""}]"
"As we have a substantial need for innovative new materials, we invest in startups that support our longterm ambition to use only sustainably sourced textiles.",15,Flexibility and efficiency all along the value chain,target,hedged,,,,,0.0,data/raw/hm/2025_sustainability_report.pdf,False,False,hm,2025,True,25,0.04,0.0,0.04,False,False,False,False,False,0.04,0.0,29.2,False,False,False,1,"[{""start"": 13, ""end"": 24, ""kind"": ""vague"", ""term"": ""substantial""}, {""start"": 34, ""end"": 44, ""kind"": ""positive"", ""term"": ""innovative""}]"
The H&M Foundation is an independent non-profit foundation privately funded by the Persson family – the founders and main owners of H&M Group – that works to support the textile industry to halve its greenhouse gas emissions every decade until 2050 while ensuring a just transition for both people and the environment.,15,H&M Foundation,target,hedged,,,2050,,0.25,data/raw/hm/2025_sustainability_report.pdf,False,False,hm,2025,True,51,0.0,0.0,0.0,False,False,True,False,True,0.0,0.4,10.8,False,False,False,0,"[{""start"": 25, ""end"": 36, ""kind"": ""verify"", ""term"": ""independent""}, {""start"": 244, ""end"": 248, ""kind"": ""deadline"", ""term"": ""2050""}]"
